source,title,speaking
NUHË QERIMI,Nuhë Qerimi,Nuhe Qerimi
NUHË ZENELI,Nuhë Zeneli,Nuhe Zeneli
NUR DUBOVA,Nur Dubova,Nur Dubova
NURADIN MEHMETI,Nuradin Mehmeti,Nuradin Mehmeti
NURADIN VESELI,Nuradin Veseli,Nuradin Veseli
NURAJ,Nuraj,Nuraj
NUREDIN BAJRAMI,Nuredin Bajrami,Nuredin Bajrami
NUREDIN GUTAJ,Nuredin Gutaj,Nuredin Gutaj
NUREDIN GËRVALLA,Nuredin Gërvalla,Nuredin Gervalla
NUREDIN HAJZERI,Nuredin Hajzeri,Nuredin Hajzeri
NUREDIN JUSUFI,Nuredin Jusufi,Nuredin Jusufi
NUREDIN MUNISHI,Nuredin Munishi,Nuredin Munishi
NUREDIN SHALA,Nuredin Shala,Nuredin Shala
NURI BUSHI,Nuri Bushi,Nuri Bushi
NURIDIN JONUZI,Nuridin Jonuzi,Nuridin Jonuzi
NURIJE SHALA,Nurije Shala,Nurije Shala
NURIJE ZEKA,Nurije Zeka,Nurije Zeka
NURË KRASNIQI,Nurë Krasniqi,Nure Krasniqi
NURË MYRAJ,Nurë Myraj,Nure Myraj
NURË RAMADANI,Nurë Ramadani,Nure Ramadani
NURË SHATRI,Nurë Shatri,Nure Shatri
NUSTRET T TAHIRI,Nustret T Tahiri,Nustret T Tahiri
NUŠIĆEVA,Nušićeva,Nusiceva
NYSRET ADEMI,Nysret Ademi,Nysret Ademi
NYSRET BEGU,Nysret Begu,Nysret Begu
NYSRET CENA,Nysret Cena,Nysret Cena
NYSRET GASHI,Nysret Gashi,Nysret Gashi
NYSRET HAXHIU,Nysret Haxhiu,Nysret Haxhiu
NYSRET SEHARSOJ,Nysret Seharsoj,Nysret Seharsoj
NYSRET ZYMBERI,Nysret Zymberi,Nysret Zymberi
NYSTRET HALILAJ,Nystret Halilaj,Nystret Halilaj
NYSTRET MUSA,Nystret Musa,Nystret Musa
NËNA AJSHE,Nëna Ajshe,Nena Ajshe
NËNA MBRETËRESH,Nëna Mbretëresh,Nena Mbreteresh
NËNA TEREZE,Nëna Tereze,Nena Tereze
NËNA TEREZË,Nëna Terezë,Nena Tereze
NËNHEKURUDHA,Nënhekurudha,Nenhekurudha
NËNTORI DYTË,Nëntori Dytë,Nentori Dyte
NËNTORI I DYTË,Nëntori I Dytë,Nentori I Dyte
NËNTORI I PARË,Nëntori I Parë,Nentori I Pare
NËNTORI I TRETË,Nëntori I Tretë,Nentori I Trete
NËNTUMA,Nëntuma,Nentuma
NËNTË VËLLEZËRIT,Nëntë Vëllezërit,Nente Vellezerit
NËNË TEREZA,Nënë Tereza,Nene Tereza
NËNË TEREZE,Nënë Tereze,Nene Tereze
NËNËLOKJA,Nënëlokja,Nenelokja
OBARRISHTA,Obarrishta,Obarrishta
OBELISKU,Obelisku,Obelisku
OBERTINCA,Obertinca,Obertinca
OBILIĆEVA,Obilićeva,Obiliceva
OBLIĆEVA,Oblićeva,Obliceva
OBORRISHTA,Oborrishta,Oborrishta
OBRAZHDA,Obrazhda,Obrazhda
OBRIA,Obria,Obria
ODA,Oda,Oda
ODA MADHE,Oda Madhe,Oda Madhe
ODA SHQIPTARE,Oda Shqiptare,Oda Shqiptare
ODECI,Odeci,Odeci
ODHISE GRILLO,Odhise Grillo,Odhise Grillo
ODHISE PASKALI,Odhise Paskali,Odhise Paskali
ODOVCI,Odovci,Odovci
ODËS,Odës,Odes
ODŽINSKA,Odžinska,Odzinska
OGRAĐE,Ograđe,Ograde
OHRI,Ohri,Ohri
OKARINA,Okarina,Okarina
OKLAHOMA,Oklahoma,Oklahoma
OLIMPIA,Olimpia,Olimpia
OLTI,Olti,Olti
OMENGZA,Omengza,Omengza
OMER GEGA,Omer Gega,Omer Gega
OMER NISHANI,Omer Nishani,Omer Nishani
OMLADINSKA,Omladinska,Omladinska
OMURI,Omuri,Omuri
ONIX,Onix,Onix
ONUFRI,Onufri,Onufri
OPERACIONI SHIGJETA,Operacioni Shigjeta,Operacioni Shigjeta
OPOJA,Opoja,Opoja
ORA E MALEVE,Ora e Maleve,Ora e Maleve
ORA SHQIPTARE,Ora Shqiptare,Ora Shqiptare
ORFEU,Orfeu,Orfeu
ORHIDEVE,Orhideve,Orhideve
ORIKUMI,Orikumi,Orikumi
ORLLANI,Orllani,Orllani
ORMAN,Orman,Orman
OROSHI,Oroshi,Oroshi
ORTAK,Ortak,Ortak
ORTOPEDIA,Ortopedia,Ortopedia
ORUQ B BRAHIMI,Oruq B Brahimi,Oruq B Brahimi
OSAJ,Osaj,Osaj
OSIJEKU,Osijeku,Osijeku
OSKARA DAVIČA,Oskara Daviča,Oskara Davica
OSLOBODJENJA,Oslobodjenja,Oslobodjenja
OSLOBOĐENJA,Oslobođenja,Oslobodenja
OSMAN ABAZI,Osman Abazi,Osman Abazi
OSMAN AGA,Osman Aga,Osman Aga
OSMAN AHMETI,Osman Ahmeti,Osman Ahmeti
OSMAN ALIDEMA,Osman Alidema,Osman Alidema
OSMAN ALIU,Osman Aliu,Osman Aliu
OSMAN BEJTA,Osman Bejta,Osman Bejta
OSMAN BEKA,Osman Beka,Osman Beka
OSMAN BERISHA,Osman Berisha,Osman Berisha
OSMAN BIBA,Osman Biba,Osman Biba
OSMAN BRAHAJ,Osman Brahaj,Osman Brahaj
OSMAN BRAHIMI,Osman Brahimi,Osman Brahimi
OSMAN BUJA,Osman Buja,Osman Buja
OSMAN BUNJAKU,Osman Bunjaku,Osman Bunjaku
OSMAN DALIPI,Osman Dalipi,Osman Dalipi
OSMAN DUMOSHI,Osman Dumoshi,Osman Dumoshi
OSMAN E IMER SYLA,Osman e Imer Syla,Osman e Imer Syla
OSMAN E SHABAN BUNJAKU,Osman e Shaban Bunjaku,Osman e Shaban Bunjaku
OSMAN FANA,Osman Fana,Osman Fana
OSMAN GECI,Osman Geci,Osman Geci
OSMAN GJOKA,Osman Gjoka,Osman Gjoka
OSMAN GËRGURI,Osman Gërguri,Osman Gerguri
OSMAN HAJDARI,Osman Hajdari,Osman Hajdari
OSMAN HARADINAJ,Osman Haradinaj,Osman Haradinaj
OSMAN HAXHIU,Osman Haxhiu,Osman Haxhiu
OSMAN HUMOLLI,Osman Humolli,Osman Humolli
OSMAN IBRAHIMI,Osman Ibrahimi,Osman Ibrahimi
OSMAN ISMAJLI,Osman Ismajli,Osman Ismajli
OSMAN JASHARI,Osman Jashari,Osman Jashari
OSMAN KABASHI,Osman Kabashi,Osman Kabashi
OSMAN KICAJ,Osman Kicaj,Osman Kicaj
OSMAN KOXHA,Osman Koxha,Osman Koxha
OSMAN KRASNIQI,Osman Krasniqi,Osman Krasniqi
OSMAN KRYEZIU,Osman Kryeziu,Osman Kryeziu
OSMAN KURTI,Osman Kurti,Osman Kurti
OSMAN LATIFI,Osman Latifi,Osman Latifi
OSMAN LEPAJA,Osman Lepaja,Osman Lepaja
OSMAN LIMANI,Osman Limani,Osman Limani
OSMAN LUMA,Osman Luma,Osman Luma
OSMAN MALIQI,Osman Maliqi,Osman Maliqi
OSMAN MALOKU,Osman Maloku,Osman Maloku
OSMAN MEHMETI,Osman Mehmeti,Osman Mehmeti
OSMAN MUHARREM CAKAJ,Osman Muharrem Cakaj,Osman Muharrem Cakaj
OSMAN MUHARREMI,Osman Muharremi,Osman Muharremi
OSMAN MUSA,Osman Musa,Osman Musa
OSMAN MUSLIA,Osman Muslia,Osman Muslia
OSMAN MUZAQI,Osman Muzaqi,Osman Muzaqi
OSMAN NEZIRI,Osman Neziri,Osman Neziri
OSMAN NUHAJ,Osman Nuhaj,Osman Nuhaj
OSMAN OSMANI,Osman Osmani,Osman Osmani
OSMAN PACOLLI,Osman Pacolli,Osman Pacolli
OSMAN POLLATA,Osman Pollata,Osman Pollata
OSMAN PROKSHI,Osman Prokshi,Osman Prokshi
OSMAN QORROLLI,Osman Qorrolli,Osman Qorrolli
OSMAN REXHEPI,Osman Rexhepi,Osman Rexhepi
OSMAN RUPICA,Osman Rupica,Osman Rupica
OSMAN SEFULLAHU,Osman Sefullahu,Osman Sefullahu
OSMAN SELIMI,Osman Selimi,Osman Selimi
OSMAN SELMANI,Osman Selmani,Osman Selmani
OSMAN SHAQIR EMRA,Osman Shaqir Emra,Osman Shaqir Emra
OSMAN TAFA,Osman Tafa,Osman Tafa
OSMAN VEQERAKU,Osman Veqeraku,Osman Veqeraku
OSMAN VESELAJ,Osman Veselaj,Osman Veselaj
OSMAN XHAFERI,Osman Xhaferi,Osman Xhaferi
OSMANAJT,Osmanajt,Osmanajt
OSMANI,Osmani,Osmani
OSMANČOVSKA,Osmančovska,Osmancovska
OSMON CACAJ,Osmon Cacaj,Osmon Cacaj
OSO KUKA,Oso Kuka,Oso Kuka
OSO KUKA,Oso Kuka,Oso Kuka
OSTROSI,Ostrosi,Ostrosi
OSUMI,Osumi,Osumi
OSË DAUTI,Osë Dauti,Ose Dauti
OSË DAUTIT,Osë Dautit,Ose Dautit
OSË IDRIZI,Osë Idrizi,Ose Idrizi
OTAVA,Otava,Otava
PABLO NERUDA,Pablo Neruda,Pablo Neruda
PAJARD PERE,Pajard Pere,Pajard Pere
PAJAZIT AHMETI,Pajazit Ahmeti,Pajazit Ahmeti
PAJAZIT BOJKU,Pajazit Bojku,Pajazit Bojku
PAJAZIT BOLETINI,Pajazit Boletini,Pajazit Boletini
PAJAZIT HAMITI,Pajazit Hamiti,Pajazit Hamiti
PAJAZIT ISLAMI,Pajazit Islami,Pajazit Islami
PAJAZIT KRASNIQI,Pajazit Krasniqi,Pajazit Krasniqi
PAJAZIT MAXHERA,Pajazit Maxhera,Pajazit Maxhera
PAJAZIT MRASORI,Pajazit Mrasori,Pajazit Mrasori
PAJAZIT NUSHI,Pajazit Nushi,Pajazit Nushi
PAJAZIT RAMA,Pajazit Rama,Pajazit Rama
PAJTIM ROCI,Pajtim Roci,Pajtim Roci
PAJTIMI,Pajtimi,Pajtimi
PAJËS,Pajës,Pajes
PAL ENGJËLLI,Pal Engjëlli,Pal Engjelli
PAL GAZULI,Pal Gazuli,Pal Gazuli
PAL LUMEZI,Pal Lumezi,Pal Lumezi
PAL PALUCA,Pal Paluca,Pal Paluca
PAL PALUCAJ,Pal Palucaj,Pal Palucaj
PAL PALUCI,Pal Paluci,Pal Paluci
PALIČOJČI,Paličojči,Palicojci
PALUSH TUNA,Palush Tuna,Palush Tuna
PANAJOT KANAÇI,Panajot Kanaçi,Panajot Kanaci
PANDELI CALE,Pandeli Cale,Pandeli Cale
PANDELI SOTIRI,Pandeli Sotiri,Pandeli Sotiri
PAPA GJON PALI,Papa Gjon Pali,Papa Gjon Pali
PAPA GJON PALI,Papa Gjon Pali,Papa Gjon Pali
PAPA KLEMENTI,Papa Klementi,Papa Klementi
PAPA KRISTO NEGOVANI,Papa Kristo Negovani,Papa Kristo Negovani
PAQJA,Paqja,Paqja
PAQËS,Paqës,Paqes
PARABOLLA,Parabolla,Parabolla
PARAJSA,Parajsa,Parajsa
PARASHQEVI QIRIAZI,Parashqevi Qiriazi,Parashqevi Qiriazi
PARIA E DRENICES,Paria e Drenices,Paria e Drenices
PARIA E DRENICËS,Paria e Drenicës,Paria e Drenices
PARISI,Parisi,Parisi
PARKU I LIRISË,Parku I Lirisë,Parku I Lirise
PARO KITA,Paro Kita,Paro Kita
PARTRIJAHA PAVLA,Partrijaha Pavla,Partrijaha Pavla
PAS GOLESHIT,Pas Goleshit,Pas Goleshit
PASHAI I JANINËS,Pashai I Janinës,Pashai I Janines
PASHALIMANI,Pashalimani,Pashalimani
PASHK P KOMANI,Pashk P Komani,Pashk P Komani
PASHKO  VASA,Pashko  Vasa,Pashko  Vasa
PASHKO VASA,Pashko Vasa,Pashko Vasa
PASHTRAJ,Pashtraj,Pashtraj
PASHTRIKU,Pashtriku,Pashtriku
PASHTRIKU 1998,Pashtriku 1998,Pashtriku 1998
PASHTRIKU PLAK,Pashtriku Plak,Pashtriku Plak
PASHTRIKUT,Pashtrikut,Pashtrikut
PATOSI,Patosi,Patosi
PATRIJARHA PAJSIJA,Patrijarha Pajsija,Patrijarha Pajsija
PATRIJARHA PAVLA,Patrijarha Pavla,Patrijarha Pavla
PATRIOT BERISHA,Patriot Berisha,Patriot Berisha
PATRIOTI,Patrioti,Patrioti
PAUNA,Pauna,Pauna
PAVARËSIA,Pavarësia,Pavaresia
PAVARËSIA E KOSOVËS,Pavarësia e Kosovës,Pavaresia e Kosoves
PAVLA IVIĆA,Pavla Ivića,Pavla Ivica
PAVLA PAJE JOVANOVIČA,Pavla Paje Jovanoviča,Pavla Paje Jovanovica
PAVLE VUIJISIĆ,Pavle Vuijisić,Pavle Vuijisic
PAVLOVIČI,Pavloviči,Pavlovici
PAZHIKU,Pazhiku,Pazhiku
PAÇARADA,Paçarada,Pacarada
PAŞA,Paşa,Pasa
PAĆARIZOVCI,Paćarizovci,Pacarizovci
PEDIATRIA,Pediatria,Pediatria
PEJA,Peja,Peja
PEJËS,Pejës,Pejes
PEJČIKI,Pejčiki,Pejciki
PELIVANIT,Pelivanit,Pelivanit
PELIVANOVSKA,Pelivanovska,Pelivanovska
PELLAGONIA,Pellagonia,Pellagonia
PELLAZGËT,Pellazgët,Pellazget
PEMISHTET,Pemishtet,Pemishtet
PEMISHTJA,Pemishtja,Pemishtja
PENSILVANIA,Pensilvania,Pensilvania
PENTAGONI,Pentagoni,Pentagoni
PEQANI,Peqani,Peqani
PERANDORI DIOKLECIAN,Perandori Dioklecian,Perandori Dioklecian
PERANDORI JUSTINIAN,Perandori Justinian,Perandori Justinian
PERLA,Perla,Perla
PERLAT REXHEPI,Perlat Rexhepi,Perlat Rexhepi
PERMETI,Permeti,Permeti
PERSPEKTIVA,Perspektiva,Perspektiva
PESAK,Pesak,Pesak
PESHKOPIA,Peshkopia,Peshkopia
PESHTERI,Peshteri,Peshteri
PESQINDSHI,Pesqindshi,Pesqindshi
PESTERSKA,Pesterska,Pesterska
PESË DËSHMORËT,Pesë Dëshmorët,Pese Deshmoret
PESË MARTIRËT,Pesë Martirët,Pese Martiret
PETAR KOQIQ,Petar Koqiq,Petar Koqiq
PETERCE,Peterce,Peterce
PETO MAALO,Peto Maalo,Peto Maalo
PETOJUNSKA,Petojunska,Petojunska
PETOMAJSKA,Petomajska,Petomajska
PETRA BOJOVIĆA,Petra Bojovića,Petra Bojovica
PETRA I PAVLA,Petra I Pavla,Petra I Pavla
PETRA KOČIĆA,Petra Kočića,Petra Kocica
PETRA PAVLOVIĆA,Petra Pavlovića,Petra Pavlovica
PETRA PRVOG KARAĐORĐEVIČA,Petra Prvog Karađorđeviča,Petra Prvog Karadordevica
PETRELA,Petrela,Petrela
PETRISHI,Petrishi,Petrishi
PETRIT BYTYÇI,Petrit Bytyçi,Petrit Bytyci
PETRIT KIQINA,Petrit Kiqina,Petrit Kiqina
PETRO MARKO,Petro Marko,Petro Marko
PETRO NINI LUARASI,Petro Nini Luarasi,Petro Nini Luarasi
PETRO NINI LUARASI,Petro Nini Luarasi,Petro Nini Luarasi
PETROVDANSKA,Petrovdanska,Petrovdanska
PETROVËS,Petrovës,Petroves
PEZA,Peza,Peza
PEÇKA,Peçka,Pecka
PEŠETARE,Pešetare,Pesetare
PEĆKA,Pećka,Pecka
PIETRO MARUBI,Pietro Marubi,Pietro Marubi
PIKA E FLAMURIT,Pika e Flamurit,Pika e Flamurit
PIKA E USHTRISË,Pika e Ushtrisë,Pika e Ushtrise
PIKA E UÇK,Pika e Uçk,Pika e Uck
PIKA E VËZHGIMIT,Pika e Vëzhgimit,Pika e Vezhgimit
PIKA PESËQIND,Pika Pesëqind,Pika Peseqind
PIKA PRITA,Pika Prita,Pika Prita
PIKA QARRI,Pika Qarri,Pika Qarri
PIKA VLORA,Pika Vlora,Pika Vlora
PILOTI,Piloti,Piloti
PIRAMIDA ARIFAJ,Piramida Arifaj,Piramida Arifaj
PIRANA,Pirana,Pirana
PIROV POTOKU,Pirov Potoku,Pirov Potoku
PIRRAKU,Pirraku,Pirraku
PIRRO MANI,Pirro Mani,Pirro Mani
PIRROJA,Pirroja,Pirroja
PISHA,Pisha,Pisha
PISHAT,Pishat,Pishat
PISHAVE,Pishave,Pishave
PISHTARËT E ARSIMIT,Pishtarët e Arsimit,Pishtaret e Arsimit
PISHTARËT E LIRISË,Pishtarët e Lirisë,Pishtaret e Lirise
PIŽOVCI,Pižovci,Pizovci
PJERRINA,Pjerrina,Pjerrina
PJETER BUDI,Pjeter Budi,Pjeter Budi
PJETËR ABAZI,Pjetër Abazi,Pjeter Abazi
PJETËR BOGDANI,Pjetër Bogdani,Pjeter Bogdani
PJETËR BOGDANI,Pjetër Bogdani,Pjeter Bogdani
PJETËR BUDI,Pjetër Budi,Pjeter Budi
PJETËR GJERGJAJ,Pjetër Gjergjaj,Pjeter Gjergjaj
PJETËR HASANAJ,Pjetër Hasanaj,Pjeter Hasanaj
PJETËR LOSHI,Pjetër Loshi,Pjeter Loshi
PJETËR MAZREKU,Pjetër Mazreku,Pjeter Mazreku
PJETËR MAZRREKU,Pjetër Mazrreku,Pjeter Mazrreku
PJETËR N FRROKAJ,Pjetër N Frrokaj,Pjeter N Frrokaj
PJETËR QELI,Pjetër Qeli,Pjeter Qeli
PJETËRSHTICA,Pjetërshtica,Pjetershtica
PLAKOJA,Plakoja,Plakoja
PLAKU,Plaku,Plaku
PLANINARSKA,Planinarska,Planinarska
PLANINSKA,Planinska,Planinska
PLANIRANSKI DOM,Planiranski Dom,Planiranski Dom
PLATONI,Platoni,Platoni
PLATORI,Platori,Platori
PLAVA,Plava,Plava
PLAVA E GUCIA,Plava e Gucia,Plava e Gucia
PLEPAT,Plepat,Plepat
PLEPI,Plepi,Plepi
PLEPI I NASOFCIT,Plepi I Nasofcit,Plepi I Nasofcit
PLEQNARËT E LLAPIT,Pleqnarët e Llapit,Pleqnaret e Llapit
PLESHINËS,Pleshinës,Pleshines
PLEURATI,Pleurati,Pleurati
PLISHI,Plishi,Plishi
PLISI,Plisi,Plisi
PLISI BARDHË,Plisi Bardhë,Plisi Bardhe
PLISI I BARDHË,Plisi I Bardhë,Plisi I Bardhe
PLLANA,Pllana,Pllana
PLLANA E MADHE,Pllana e Madhe,Pllana e Madhe
PLLAVCA,Pllavca,Pllavca
PLOĆE,Ploće,Ploce
POD LOKUF,Pod Lokuf,Pod Lokuf
POD ĐZAMIJA,Pod Đzamija,Pod Dzamija
PODGORSKA,Podgorska,Podgorska
PODGURI,Podguri,Podguri
PODISHTA,Podishta,Podishta
PODPLOČA,Podploča,Podploca
PODRIMJA,Podrimja,Podrimja
PODSELO,Podselo,Podselo
PODVRŠEC,Podvršec,Podvrsec
PODZIT,Podzit,Podzit
POGRADECI,Pogradeci,Pogradeci
POJANI,Pojani,Pojani
POJATA,Pojata,Pojata
POJATISHTE,Pojatishte,Pojatishte
POLIGONIT,Poligonit,Poligonit
POLIÇANI,Poliçani,Policani
POLIĆICA,Polićica,Policica
POLJAKOVCI,Poljakovci,Poljakovci
POLJE,Polje,Polje
POLJSKA,Poljska,Poljska
POLLOGU,Pollogu,Pollogu
POP KRSTINA,Pop Krstina,Pop Krstina
POP ĐOKA,Pop Đoka,Pop Doka
POPOVA,Popova,Popova
POQARI,Poqari,Poqari
POROSHTICA,Poroshtica,Poroshtica
POTOK,Potok,Potok
POTOČKA,Potočka,Potocka
POTPUT,Potput,Potput
POÇARI,Poçari,Pocari
PRANVERA,Pranvera,Pranvera
PRANVERA 1981,Pranvera 1981,Pranvera 1981
PRANVERA 81,Pranvera 81,Pranvera 81
PRANVERA E LIRISË,Pranvera e Lirisë,Pranvera e Lirise
PRANVERA SHQIPTARE,Pranvera Shqiptare,Pranvera Shqiptare
PRAPASHTICA,Prapashtica,Prapashtica
PRAROKUT,Prarokut,Prarokut
PREBREZA,Prebreza,Prebreza
PRED ǄAMIJA,Pred ǅamija,Pred ǅamija
PREDLJEKUJE,Predljekuje,Predljekuje
PREK KARAQI,Prek Karaqi,Prek Karaqi
PREK KOLAJ E KOLË UKA,Prek Kolaj e Kolë Uka,Prek Kolaj e Kole Uka
PREK KOMANI,Prek Komani,Prek Komani
PREKADINI,Prekadini,Prekadini
PREKAZI,Prekazi,Prekazi
PREKOREKA,Prekoreka,Prekoreka
PREKË ZEFI,Prekë Zefi,Preke Zefi
PRELEZI,Prelezi,Prelezi
PREN GJINAJ,Pren Gjinaj,Pren Gjinaj
PREN GJOKAJ,Pren Gjokaj,Pren Gjokaj
PREN LLESHI,Pren Lleshi,Pren Lleshi
PREN PALOKA,Pren Paloka,Pren Paloka
PRENG BIB DODA,Preng Bib Doda,Preng Bib Doda
PRENG DOÇI,Preng Doçi,Preng Doci
PRENIQËT,Preniqët,Preniqet
PRENK  KAÇINARI,Prenk  Kaçinari,Prenk  Kacinari
PRENK GJERGJI,Prenk Gjergji,Prenk Gjergji
PRENK JAKOVA,Prenk Jakova,Prenk Jakova
PREOBRAŽENJSKA,Preobraženjska,Preobrazenjska
PREPRANJSKA,Prepranjska,Prepranjska
PRESHEVA,Presheva,Presheva
PRESIDENT RUGOVA,President Rugova,President Rugova
PRESIDENTI LEGJENDAR,Presidenti Legjendar,Presidenti Legjendar
PRESPA,Prespa,Prespa
PRESVETA BOGORODICA,Presveta Bogorodica,Presveta Bogorodica
PREVALLA,Prevalla,Prevalla
PREVEZA,Preveza,Preveza
PREZA,Preza,Preza
PRIBOJSKA,Pribojska,Pribojska
PRILLI 1981,Prilli 1981,Prilli 1981
PRILLI 99,Prilli 99,Prilli 99
PRIPORIŠĆA,Priporišća,Priporisca
PRISHTINA,Prishtina,Prishtina
PRISUJE,Prisuje,Prisuje
PRITJA LUMJANE,Pritja Lumjane,Pritja Lumjane
PRIZREN,Prizren,Prizren
PRIZRENI,Prizreni,Prizreni
PRIZRENSKA,Prizrenska,Prizrenska
PRIŠTINSKA,Prištinska,Pristinska
PROGONI,Progoni,Progoni
PROLETERSKIH BRIGADA,Proleterskih Brigada,Proleterskih Brigada
PROLJETERSKA,Proljeterska,Proljeterska
PROTE LEANDROVA,Prote Leandrova,Prote Leandrova
PROTE MATEJE NENADOVIČ,Prote Mateje Nenadovič,Prote Mateje Nenadovic
PROTE NENADOVIĆA,Prote Nenadovića,Prote Nenadovica
PRROI ELEZIT,Prroi Elezit,Prroi Elezit
PRROI VOGËL,Prroi Vogël,Prroi Vogel
PRUSHI,Prushi,Prushi
PRVOMAJSKA,Prvomajska,Prvomajska
PUGAT,Pugat,Pugat
PUKA,Puka,Puka
PUKAJT,Pukajt,Pukajt
PULAJT,Pulajt,Pulajt
PULMOLOGJIA,Pulmologjia,Pulmologjia
PUPËZA,Pupëza,Pupeza
PUSAT E IMERIT,Pusat e Imerit,Pusat e Imerit
PUSAT E SURKISHIT,Pusat e Surkishit,Pusat e Surkishit
PUSET,Puset,Puset
PUSHIMORJA,Pushimorja,Pushimorja
PUSHKA E LIRISË,Pushka e Lirisë,Pushka e Lirise
PUSHKA E PARË,Pushka e Parë,Pushka e Pare
PUSI DAUTIT,Pusi Dautit,Pusi Dautit
PUSI I ATIT,Pusi I Atit,Pusi I Atit
PUSI I FSHATIT,Pusi I Fshatit,Pusi I Fshatit
PUSI I ZANËS,Pusi I Zanës,Pusi I Zanes
PUŠINA,Pušina,Pusina
PYLLI,Pylli,Pylli
PËLLUMB ADEMAJ,Pëllumb Ademaj,Pellumb Ademaj
PËLLUMBAT,Pëllumbat,Pellumbat
PËLLUMBAT E LIRISË,Pëllumbat e Lirisë,Pellumbat e Lirise
PËRDRINIA,Përdrinia,Perdrinia
PËRGJOKA,Përgjoka,Pergjoka
PËRJETËSIA,Përjetësia,Perjetesia
PËRLAT REXHEPI,Përlat Rexhepi,Perlat Rexhepi
PËRLAZËRI,Përlazëri,Perlazeri
PËRMET VULA,Përmet Vula,Permet Vula
PËRMET VULA,Përmet Vula,Permet Vula
PËRMETI,Përmeti,Permeti
PËRPARIM BOSHNJAKU,Përparim Boshnjaku,Perparim Boshnjaku
PËRPARIM FERIZAJ,Përparim Ferizaj,Perparim Ferizaj
PËRPARIM KRASNIQI,Përparim Krasniqi,Perparim Krasniqi
PËRPARIM LUZHA,Përparim Luzha,Perparim Luzha
PËRPARIM SHALA,Përparim Shala,Perparim Shala
PËRPARIM THAÇI,Përparim Thaçi,Perparim Thaci
PËRPARIMI,Përparimi,Perparimi
PËRROCKAT,Përrockat,Perrockat
PËRROI,Përroi,Perroi
PËRROI,Përroi,Perroi
PËRROI DARDAN,Përroi Dardan,Perroi Dardan
PËRROI I CUCËS,Përroi I Cucës,Perroi I Cuces
PËRROI I XHAHIT,Përroi I Xhahit,Perroi I Xhahit
PËRROJI I KURTIT,Përroji I Kurtit,Perroji I Kurtit
PËRRONI I ZEKËS,Përroni I Zekës,Perroni I Zekes
PËRROSKA,Përroska,Perroska
PËRSLLINA,Përsllina,Persllina
PËRTEJ LUMIT,Përtej Lumit,Pertej Lumit
PËRVETIVCA,Përvetivca,Pervetivca
PČINJSKA,Pčinjska,Pcinjska
QABRATI,Qabrati,Qabrati
QADELAJ,Qadelaj,Qadelaj
QADRAKU,Qadraku,Qadraku
QAFA,Qafa,Qafa
QAFA E BAJGORËS,Qafa e Bajgorës,Qafa e Bajgores
QAFA E DUHLËS,Qafa e Duhlës,Qafa e Duhles
QAFA E HANIT,Qafa e Hanit,Qafa e Hanit
QAFA E OSEKUT,Qafa e Osekut,Qafa e Osekut
QAFA E PULËS,Qafa e Pulës,Qafa e Pules
QAFA E QUKËS,Qafa e Qukës,Qafa e Qukes
QAFA E ZHURIT,Qafa e Zhurit,Qafa e Zhurit
QAFËMALI,Qafëmali,Qafemali
QAHIL LUMA,Qahil Luma,Qahil Luma
QAHIL SALIHU,Qahil Salihu,Qahil Salihu
QAMI,Qami,Qami
QAMIL BALA,Qamil Bala,Qamil Bala
QAMIL BALIU,Qamil Baliu,Qamil Baliu
QAMIL BATALLI,Qamil Batalli,Qamil Batalli
QAMIL BEHLULI,Qamil Behluli,Qamil Behluli
QAMIL BEHRAMI,Qamil Behrami,Qamil Behrami
QAMIL BERISHA,Qamil Berisha,Qamil Berisha
QAMIL FEKA,Qamil Feka,Qamil Feka
QAMIL GREZDA,Qamil Grezda,Qamil Grezda
QAMIL HASAN HAZIRI,Qamil Hasan Haziri,Qamil Hasan Haziri
QAMIL HAXHIU,Qamil Haxhiu,Qamil Haxhiu
QAMIL HAZIRI,Qamil Haziri,Qamil Haziri
QAMIL HOXHA,Qamil Hoxha,Qamil Hoxha
QAMIL HYSENI,Qamil Hyseni,Qamil Hyseni
QAMIL ILAZI,Qamil Ilazi,Qamil Ilazi
QAMIL ISTREFI,Qamil Istrefi,Qamil Istrefi
QAMIL KRASNIQI,Qamil Krasniqi,Qamil Krasniqi
QAMIL KURTI,Qamil Kurti,Qamil Kurti
QAMIL KUÇI,Qamil Kuçi,Qamil Kuci
QAMIL LUZHA,Qamil Luzha,Qamil Luzha
QAMIL MORINA,Qamil Morina,Qamil Morina
QAMIL MUSHTISHTI,Qamil Mushtishti,Qamil Mushtishti
QAMIL OLLURI,Qamil Olluri,Qamil Olluri
QAMIL OSMANI,Qamil Osmani,Qamil Osmani
QAMIL PANARITI,Qamil Panariti,Qamil Panariti
QAMIL RASHITI,Qamil Rashiti,Qamil Rashiti
QAMIL REQANI,Qamil Reqani,Qamil Reqani
QAMIL S FETAHU,Qamil S Fetahu,Qamil S Fetahu
QAMIL SIHARIQI,Qamil Sihariqi,Qamil Sihariqi
QAMIL THAQI,Qamil Thaqi,Qamil Thaqi
QAMIL ZEQIRI,Qamil Zeqiri,Qamil Zeqiri
QAMIL ÇAMI,Qamil Çami,Qamil Cami
QAMILE JAKA,Qamile Jaka,Qamile Jaka
