source,title,speaking
SHUKO DALIPI,Shuko Dalipi,Shuko Dalipi
SHUKRI HOXHA,Shukri Hoxha,Shukri Hoxha
SHUKRI KOQINAJ,Shukri Koqinaj,Shukri Koqinaj
SHUKRI QORRI,Shukri Qorri,Shukri Qorri
SHUKRI RAMADAN SARAÇI,Shukri Ramadan Saraçi,Shukri Ramadan Saraci
SHUKRI SARAÇI,Shukri Saraçi,Shukri Saraci
SHUKRIE OBËRTINCA,Shukrie Obërtinca,Shukrie Obertinca
SHUKRIJE MUSLIU,Shukrije Musliu,Shukrije Musliu
SHULLEJVE,Shullejve,Shullejve
SHULLONI,Shulloni,Shulloni
SHUQË TORBANI,Shuqë Torbani,Shuqe Torbani
SHUSHLAKI,Shushlaki,Shushlaki
SHUSHTË,Shushtë,Shushte
SHYQERI BEGI,Shyqeri Begi,Shyqeri Begi
SHYQERI HALILI,Shyqeri Halili,Shyqeri Halili
SHYQERI HAZIRI,Shyqeri Haziri,Shyqeri Haziri
SHYQERI IBRAHIMI,Shyqeri Ibrahimi,Shyqeri Ibrahimi
SHYQERI LALINOVCI,Shyqeri Lalinovci,Shyqeri Lalinovci
SHYQRI KUSHEVICA,Shyqri Kushevica,Shyqri Kushevica
SHYQYRI HAZIRI,Shyqyri Haziri,Shyqyri Haziri
SHYQYRI RASHANI,Shyqyri Rashani,Shyqyri Rashani
SHYT KADRIA,Shyt Kadria,Shyt Kadria
SHYT MARECI,Shyt Mareci,Shyt Mareci
SHYT VAKU,Shyt Vaku,Shyt Vaku
SHËLBYESI,Shëlbyesi,Shelbyesi
SHËN ALBANI,Shën Albani,Shen Albani
SHËN FLORI,Shën Flori,Shen Flori
SHËN FLORI,Shën Flori,Shen Flori
SHËN GJONI,Shën Gjoni,Shen Gjoni
SHËN JOZEFI,Shën Jozefi,Shen Jozefi
SHËN LAURI,Shën Lauri,Shen Lauri
SHËN NAUMI,Shën Naumi,Shen Naumi
SHËN NIKOLLA,Shën Nikolla,Shen Nikolla
SHËN PALI,Shën Pali,Shen Pali
SHËN RROKUT,Shën Rrokut,Shen Rrokut
SHËNDET POPAJ,Shëndet Popaj,Shendet Popaj
SHËNDETI,Shëndeti,Shendeti
SHËNGJINI,Shëngjini,Shengjini
SHËRBIMI KRENAR,Shërbimi Krenar,Sherbimi Krenar
SHËTITORJA,Shëtitorja,Shetitorja
SIAREKA,Siareka,Siareka
SIARINA,Siarina,Siarina
SICILIA,Sicilia,Sicilia
SILIFKE,Silifke,Silifke
SILNICA,Silnica,Silnica
SIMA PANDUROVIĆ,Sima Pandurović,Sima Pandurovic
SIMIXHIU,Simixhiu,Simixhiu
SIMNICA,Simnica,Simnica
SIMO HAJHA,Simo Hajha,Simo Hajha
SIMON SHIROKA,Simon Shiroka,Simon Shiroka
SIMONIDA,Simonida,Simonida
SIMULLARI,Simullari,Simullari
SINAN ASLLANI,Sinan Asllani,Sinan Asllani
SINAN BERISHA,Sinan Berisha,Sinan Berisha
SINAN DHE ALI JASHARI,Sinan Dhe Ali Jashari,Sinan Dhe Ali Jashari
SINAN GASHI,Sinan Gashi,Sinan Gashi
SINAN GEGOLLAJ,Sinan Gegollaj,Sinan Gegollaj
SINAN HASANI,Sinan Hasani,Sinan Hasani
SINAN HODAJ,Sinan Hodaj,Sinan Hodaj
SINAN KAJTAZI,Sinan Kajtazi,Sinan Kajtazi
SINAN MEMA,Sinan Mema,Sinan Mema
SINAN MUQOLLI,Sinan Muqolli,Sinan Muqolli
SINAN QERIMI,Sinan Qerimi,Sinan Qerimi
SINAN REXHA,Sinan Rexha,Sinan Rexha
SINAN SADIKU,Sinan Sadiku,Sinan Sadiku
SINAN SAHITI,Sinan Sahiti,Sinan Sahiti
SINAN SHALA,Sinan Shala,Sinan Shala
SINAN SHAQIRI,Sinan Shaqiri,Sinan Shaqiri
SINAN SPAHIU,Sinan Spahiu,Sinan Spahiu
SINAN TERZIU,Sinan Terziu,Sinan Terziu
SINAN THAÇI,Sinan Thaçi,Sinan Thaci
SINAN VITIA,Sinan Vitia,Sinan Vitia
SINANOVCI,Sinanovci,Sinanovci
SIRODI,Sirodi,Sirodi
SITNICA,Sitnica,Sitnica
SITNIČKA,Sitnička,Sitnicka
SKENA SHQIPTARE,Skena Shqiptare,Skena Shqiptare
SKENDER ALUSHANI,Skender Alushani,Skender Alushani
SKENDER BUÇINCA,Skender Buçinca,Skender Bucinca
SKENDER DEMIRI,Skender Demiri,Skender Demiri
SKENDER E KUSHTRIM BAJRAKTARI,Skender e Kushtrim Bajraktari,Skender e Kushtrim Bajraktari
SKENDER FETAHAJ,Skender Fetahaj,Skender Fetahaj
SKENDER GASHI,Skender Gashi,Skender Gashi
SKENDER H GASHI,Skender H Gashi,Skender H Gashi
SKENDER KRYEZIU,Skender Kryeziu,Skender Kryeziu
SKENDER KULETA,Skender Kuleta,Skender Kuleta
SKENDER LATIFI,Skender Latifi,Skender Latifi
SKENDER LUARASI,Skender Luarasi,Skender Luarasi
SKENDER M SKENDERI,Skender M Skenderi,Skender M Skenderi
SKENDER MEXHUANI,Skender Mexhuani,Skender Mexhuani
SKENDER MULAKU,Skender Mulaku,Skender Mulaku
SKENDER MUSTAFA,Skender Mustafa,Skender Mustafa
SKENDER OSMANI,Skender Osmani,Skender Osmani
SKENDER REXHAHMETAJ,Skender Rexhahmetaj,Skender Rexhahmetaj
SKENDER SALIHAJ,Skender Salihaj,Skender Salihaj
SKENDER SALIHU,Skender Salihu,Skender Salihu
SKENDER ZEJNULLAHU,Skender Zejnullahu,Skender Zejnullahu
SKENDERBEU,Skenderbeu,Skenderbeu
SKENDERICA,Skenderica,Skenderica
SKENDËR GËRGURI,Skendër Gërguri,Skender Gerguri
SKENDËR MARAJ,Skendër Maraj,Skender Maraj
SKENDËRBEU,Skendërbeu,Skenderbeu
SKERDILAJD  LLAGAMI,Skerdilajd  Llagami,Skerdilajd  Llagami
SKIFTER ARIFI,Skifter Arifi,Skifter Arifi
SKIFTERI,Skifteri,Skifteri
SKIFTERI MALOR,Skifteri Malor,Skifteri Malor
SKRAPARI,Skrapari,Skrapari
SKULANEVAČKA,Skulanevačka,Skulanevacka
SKËNDER ANAMALI,Skënder Anamali,Skender Anamali
SKËNDER BLLACA,Skënder Bllaca,Skender Bllaca
SKËNDER BYTYÇI,Skënder Bytyçi,Skender Bytyci
SKËNDER CURRI,Skënder Curri,Skender Curri
SKËNDER GASHI,Skënder Gashi,Skender Gashi
SKËNDER HAMELI,Skënder Hameli,Skender Hameli
SKËNDER HAVOLLI,Skënder Havolli,Skender Havolli
SKËNDER KASTRATI,Skënder Kastrati,Skender Kastrati
SKËNDER LATIFI,Skënder Latifi,Skender Latifi
SKËNDER LUARASI,Skënder Luarasi,Skender Luarasi
SKËNDER MATALLARI,Skënder Matallari,Skender Matallari
SKËNDER PLLANA,Skënder Pllana,Skender Pllana
SKËNDER QARRI,Skënder Qarri,Skender Qarri
SKËNDER REXHEPI,Skënder Rexhepi,Skender Rexhepi
SKËNDER SFARÇA,Skënder Sfarça,Skender Sfarca
SKËNDER SHEHU,Skënder Shehu,Skender Shehu
SKËNDER TAHIRI,Skënder Tahiri,Skender Tahiri
SKËNDER ZEJNULLAHU,Skënder Zejnullahu,Skender Zejnullahu
SKËNDER ÇEKU,Skënder Çeku,Skender Ceku
SKËNDERBEU,Skënderbeu,Skenderbeu
SLATINSKA,Slatinska,Slatinska
SLAVIŠE STOJANOVIĆA,Slaviše Stojanovića,Slavise Stojanovica
SLLAKOCI,Sllakoci,Sllakoci
SLLAKOVI,Sllakovi,Sllakovi
SLLAMNIKU,Sllamniku,Sllamniku
SLLAPUZHANI,Sllapuzhani,Sllapuzhani
SLLATINA,Sllatina,Sllatina
SLOBODANA PENEZIĆA,Slobodana Penezića,Slobodana Penezica
SLOVEN RADIĆ,Sloven Radić,Sloven Radic
SMAIL BICAJ,Smail Bicaj,Smail Bicaj
SMAIL GUSTURANAJ,Smail Gusturanaj,Smail Gusturanaj
SMAIL KABASHI,Smail Kabashi,Smail Kabashi
SMAIL LASHI,Smail Lashi,Smail Lashi
SMAIL META,Smail Meta,Smail Meta
SMAIL SFARQA,Smail Sfarqa,Smail Sfarqa
SMAIL SHAQIRI,Smail Shaqiri,Smail Shaqiri
SMAJL AHMETI,Smajl Ahmeti,Smajl Ahmeti
SMAJL AZEMI,Smajl Azemi,Smajl Azemi
SMAJL BAZAJ,Smajl Bazaj,Smajl Bazaj
SMAJL BEHRAMI,Smajl Behrami,Smajl Behrami
SMAJL BIBA,Smajl Biba,Smajl Biba
SMAJL BYTYÇI,Smajl Bytyçi,Smajl Bytyci
SMAJL FERATI,Smajl Ferati,Smajl Ferati
SMAJL FETAHAJ,Smajl Fetahaj,Smajl Fetahaj
SMAJL GORANI,Smajl Gorani,Smajl Gorani
SMAJL HAJDARAJ,Smajl Hajdaraj,Smajl Hajdaraj
SMAJL HAJRIZI,Smajl Hajrizi,Smajl Hajrizi
SMAJL HARADINI,Smajl Haradini,Smajl Haradini
SMAJL HETA,Smajl Heta,Smajl Heta
SMAJL HYSENI,Smajl Hyseni,Smajl Hyseni
SMAJL JASHARI,Smajl Jashari,Smajl Jashari
SMAJL KODRA,Smajl Kodra,Smajl Kodra
SMAJL MUHARREMI,Smajl Muharremi,Smajl Muharremi
SMAJL NEZIRI,Smajl Neziri,Smajl Neziri
SMAJL NIMANI,Smajl Nimani,Smajl Nimani
SMAJL NRECA,Smajl Nreca,Smajl Nreca
SMAJL POGA,Smajl Poga,Smajl Poga
SMAJL POPOVA,Smajl Popova,Smajl Popova
SMAJL S AHMETI,Smajl S Ahmeti,Smajl S Ahmeti
SMAJL SADIKU,Smajl Sadiku,Smajl Sadiku
SMAJL SADRIA,Smajl Sadria,Smajl Sadria
SMAJL SMAJLI,Smajl Smajli,Smajl Smajli
SMAJL SOKOLI,Smajl Sokoli,Smajl Sokoli
SMAJL TAFAJ,Smajl Tafaj,Smajl Tafaj
SMAJL TAFILI,Smajl Tafili,Smajl Tafili
SMAJL TAHIRI,Smajl Tahiri,Smajl Tahiri
SMAJL UKA,Smajl Uka,Smajl Uka
SMAJLVE,Smajlve,Smajlve
SMAKA,Smaka,Smaka
SMALLUSHA,Smallusha,Smallusha
SODROKU,Sodroku,Sodroku
SOFRA E GOLLAKUT,Sofra e Gollakut,Sofra e Gollakut
SOFRA E KÇIQIT,Sofra e Kçiqit,Sofra e Kciqit
SOFRA E UÇK,Sofra e Uçk,Sofra e Uck
SOGOJEVA,Sogojeva,Sogojeva
SOJEVA,Sojeva,Sojeva
SOJISHTA,Sojishta,Sojishta
SOKAKU  MADH,Sokaku  Madh,Sokaku  Madh
SOKAKU I HOTIT,Sokaku I Hotit,Sokaku I Hotit
SOKAKU I VOGËL,Sokaku I Vogël,Sokaku I Vogel
SOKOL AHMETI,Sokol Ahmeti,Sokol Ahmeti
SOKOL BAJRA,Sokol Bajra,Sokol Bajra
SOKOL BRAHIMI,Sokol Brahimi,Sokol Brahimi
SOKOL DAUTI,Sokol Dauti,Sokol Dauti
SOKOL DOBROSHI,Sokol Dobroshi,Sokol Dobroshi
SOKOL E HALIT BERISHA,Sokol e Halit Berisha,Sokol e Halit Berisha
SOKOL E MUJË HASANI,Sokol e Mujë Hasani,Sokol e Muje Hasani
SOKOL ELSHANI,Sokol Elshani,Sokol Elshani
SOKOL FAZLIU,Sokol Fazliu,Sokol Fazliu
SOKOL FEKA,Sokol Feka,Sokol Feka
SOKOL GASHI,Sokol Gashi,Sokol Gashi
SOKOL GEGA,Sokol Gega,Sokol Gega
SOKOL GODENI,Sokol Godeni,Sokol Godeni
SOKOL HASANI,Sokol Hasani,Sokol Hasani
SOKOL HYSENI,Sokol Hyseni,Sokol Hyseni
SOKOL MEHMETAJ,Sokol Mehmetaj,Sokol Mehmetaj
SOKOL MORINA,Sokol Morina,Sokol Morina
SOKOL NUZA,Sokol Nuza,Sokol Nuza
SOKOL PRETENI,Sokol Preteni,Sokol Preteni
SOKOL RAMA,Sokol Rama,Sokol Rama
SOKOL REXHA,Sokol Rexha,Sokol Rexha
SOKOL SOPI,Sokol Sopi,Sokol Sopi
SOKOL TUNA,Sokol Tuna,Sokol Tuna
SOKOL Z DOROCI,Sokol Z Doroci,Sokol Z Doroci
SOKOL ZENUNI,Sokol Zenuni,Sokol Zenuni
SOKOLAJ,Sokolaj,Sokolaj
SOKOLAJT E DUMNICËS,Sokolajt e Dumnicës,Sokolajt e Dumnices
SOKOLI,Sokoli,Sokoli
SOKOLTË,Sokoltë,Sokolte
SOKRATI,Sokrati,Sokrati
SOLIDARITETI,Solidariteti,Solidariteti
SOLUNSKIH BORACA,Solunskih Boraca,Solunskih Boraca
SOLUNSKIH RATNIKA,Solunskih Ratnika,Solunskih Ratnika
SOPAJT,Sopajt,Sopajt
SOPJANI,Sopjani,Sopjani
SOPOTI,Sopoti,Sopoti
SOPOĆANSKA,Sopoćanska,Sopocanska
SOTIR PECI,Sotir Peci,Sotir Peci
SPAHIU,Spahiu,Spahiu
SPANJA,Spanja,Spanja
SPIRO DINE,Spiro Dine,Spiro Dine
SPIRO KONDO,Spiro Kondo,Spiro Kondo
SPIRO MOISIU,Spiro Moisiu,Spiro Moisiu
SPIRO ÇOMORA,Spiro Çomora,Spiro Comora
SPITALI I LUFTËS,Spitali I Luftës,Spitali I Luftes
SPITALI I UÇK,Spitali I Uçk,Spitali I Uck
SPITALI USHTARAK,Spitali Ushtarak,Spitali Ushtarak
SPITALI UÇK,Spitali Uçk,Spitali Uck
SPLITI,Spliti,Spliti
SRBIJANSKA,Srbijanska,Srbijanska
SREBRENICA,Srebrenica,Srebrenica
SREBRENIČKA,Srebrenička,Srebrenicka
SREDSELO,Sredselo,Sredselo
STACIONI,Stacioni,Stacioni
STADIUMI I VJETËR,Stadiumi I Vjetër,Stadiumi I Vjeter
STAJKOVCE,Stajkovce,Stajkovce
STAMBOLLI,Stambolli,Stambolli
STANET,Stanet,Stanet
STANKA BOGDANOVIĆA,Stanka Bogdanovića,Stanka Bogdanovica
STANKA PETROVIČ,Stanka Petrovič,Stanka Petrovic
STARA MALA,Stara Mala,Stara Mala
STARA ĆESMA,Stara Ćesma,Stara Cesma
STARA ŠKOLA,Stara Škola,Stara Skola
STARE KUĆE,Stare Kuće,Stare Kuce
STARE LIVADE,Stare Livade,Stare Livade
STARI PROLAZ,Stari Prolaz,Stari Prolaz
STARIH BREZA,Starih Breza,Starih Breza
STARINE NOVAKA,Starine Novaka,Starine Novaka
STARO MORAVSKA,Staro Moravska,Staro Moravska
STAROGRADSKA,Starogradska,Starogradska
STAROGRADSKA DRUGA,Starogradska Druga,Starogradska Druga
STAROGRADSKA PRVA,Starogradska Prva,Starogradska Prva
STATOCI,Statoci,Statoci
STEFANA DEČANSKOG,Stefana Dečanskog,Stefana Decanskog
STEFANA NEMANJE,Stefana Nemanje,Stefana Nemanje
STEFANA PRVOVENČANOG,Stefana Prvovenčanog,Stefana Prvovencanog
STEPA STEPANOVIĆ,Stepa Stepanović,Stepa Stepanovic
STEPE STEPANOVIĆA,Stepe Stepanovića,Stepe Stepanovica
STERIO SPASSE,Sterio Spasse,Sterio Spasse
STERJO SPASSE,Sterjo Spasse,Sterjo Spasse
STEVAN MOKRANJAC,Stevan Mokranjac,Stevan Mokranjac
STEVANA PERIĆA,Stevana Perića,Stevana Perica
STEVANA SINĐELIĆA,Stevana Sinđelića,Stevana Sindelica
STEVANA SREMCA,Stevana Sremca,Stevana Sremca
STEVČINSKA,Stevčinska,Stevcinska
STOJADINA TERENTIČA,Stojadina Terentiča,Stojadina Terentica
STOMATOLOGJIA,Stomatologjia,Stomatologjia
STRAHINJIĆA BANA,Strahinjića Bana,Strahinjica Bana
STRANA,Strana,Strana
STREHIMI,Strehimi,Strehimi
STREZOCIT,Strezocit,Strezocit
STREZOVAČKI,Strezovački,Strezovacki
STRGA,Strga,Strga
STRUGA,Struga,Struga
STUBLLA,Stublla,Stublla
STUDENEC,Studenec,Studenec
STUDENTI,Studenti,Studenti
SUAD BRAVA,Suad Brava,Suad Brava
SUAD QORRAJ,Suad Qorraj,Suad Qorraj
SUKA,Suka,Suka
SUKATË,Sukatë,Sukate
SUKI,Suki,Suki
SUKSESI,Suksesi,Suksesi
SULEJMAN DELVINA,Sulejman Delvina,Sulejman Delvina
SULEJMAN GURI,Sulejman Guri,Sulejman Guri
SULEJMAN HADUM AGA,Sulejman Hadum Aga,Sulejman Hadum Aga
SULEJMAN HAXHIA,Sulejman Haxhia,Sulejman Haxhia
SULEJMAN KUKA,Sulejman Kuka,Sulejman Kuka
SULEJMAN PITARKA,Sulejman Pitarka,Sulejman Pitarka
SULEJMAN RUSINOVCI,Sulejman Rusinovci,Sulejman Rusinovci
SULEJMAN VOKSHI,Sulejman Vokshi,Sulejman Vokshi
SULEJMAN VOKSHI,Sulejman Vokshi,Sulejman Vokshi
SULEJMAN VUÇITËRRNA,Sulejman Vuçitërrna,Sulejman Vuciterrna
SULEJMAN ÇAKA,Sulejman Çaka,Sulejman Caka
SULIOTËT,Suliotët,Suliotet
SULJOTËT,Suljotët,Suljotet
SUNCE,Sunce,Sunce
SUNČANI BREG,Sunčani Breg,Suncani Breg
SURČINSKA,Surčinska,Surcinska
SUTAJ,Sutaj,Sutaj
SUTESKA,Suteska,Suteska
SUVODOLSKA,Suvodolska,Suvodolska
SUZI QELEBIU,Suzi Qelebiu,Suzi Qelebiu
SUZIU,Suziu,Suziu
SUŠIČKA,Sušička,Susicka
SV TROICA,Sv Troica,Sv Troica
SVETA PETKE,Sveta Petke,Sveta Petke
SVETI ILIJSKA,Sveti Ilijska,Sveti Ilijska
SVETI NIKOLA,Sveti Nikola,Sveti Nikola
SVETO SAVSKA,Sveto Savska,Sveto Savska
SVETOG DIMITRIJA,Svetog Dimitrija,Svetog Dimitrija
SVETOG JOVANA,Svetog Jovana,Svetog Jovana
SVETOG NIKOLE,Svetog Nikole,Svetog Nikole
SVETOG SAVE,Svetog Save,Svetog Save
SVETOG TEODORA,Svetog Teodora,Svetog Teodora
SVETOGORSKA,Svetogorska,Svetogorska
SVETOSAVSKA,Svetosavska,Svetosavska
SVETOZAR MARKOVIÇ,Svetozar Markoviç,Svetozar Markovic
SYL ABAZI,Syl Abazi,Syl Abazi
SYL HYSENI,Syl Hyseni,Syl Hyseni
SYL SEJDIVE,Syl Sejdive,Syl Sejdive
SYLA,Syla,Syla
SYLA DHE FEKA,Syla Dhe Feka,Syla Dhe Feka
SYLEJMAN ABDYLI,Sylejman Abdyli,Sylejman Abdyli
SYLEJMAN AGA,Sylejman Aga,Sylejman Aga
SYLEJMAN ARAPI,Sylejman Arapi,Sylejman Arapi
SYLEJMAN BAJRAMAJ,Sylejman Bajramaj,Sylejman Bajramaj
SYLEJMAN BATUSHA,Sylejman Batusha,Sylejman Batusha
SYLEJMAN BERISHA,Sylejman Berisha,Sylejman Berisha
SYLEJMAN BRINA,Sylejman Brina,Sylejman Brina
SYLEJMAN BYTYQI,Sylejman Bytyqi,Sylejman Bytyqi
SYLEJMAN DABINOVCI,Sylejman Dabinovci,Sylejman Dabinovci
SYLEJMAN DELVINA,Sylejman Delvina,Sylejman Delvina
SYLEJMAN ELSHANI,Sylejman Elshani,Sylejman Elshani
SYLEJMAN HAJREDINAJ,Sylejman Hajredinaj,Sylejman Hajredinaj
SYLEJMAN HASKU,Sylejman Hasku,Sylejman Hasku
SYLEJMAN HAXHIDEMA,Sylejman Haxhidema,Sylejman Haxhidema
SYLEJMAN IBISHI,Sylejman Ibishi,Sylejman Ibishi
SYLEJMAN IBRAHIMI,Sylejman Ibrahimi,Sylejman Ibrahimi
SYLEJMAN IMERI,Sylejman Imeri,Sylejman Imeri
SYLEJMAN JASHARI,Sylejman Jashari,Sylejman Jashari
SYLEJMAN KALLUDRA,Sylejman Kalludra,Sylejman Kalludra
SYLEJMAN KASTRATI,Sylejman Kastrati,Sylejman Kastrati
SYLEJMAN KOLLARI,Sylejman Kollari,Sylejman Kollari
SYLEJMAN KRASNIQI,Sylejman Krasniqi,Sylejman Krasniqi
SYLEJMAN LLESHI,Sylejman Lleshi,Sylejman Lleshi
SYLEJMAN MALIQI,Sylejman Maliqi,Sylejman Maliqi
SYLEJMAN MAXHUNI,Sylejman Maxhuni,Sylejman Maxhuni
SYLEJMAN MEHMETI,Sylejman Mehmeti,Sylejman Mehmeti
SYLEJMAN MUSTAFA,Sylejman Mustafa,Sylejman Mustafa
SYLEJMAN PITARKA,Sylejman Pitarka,Sylejman Pitarka
SYLEJMAN REKA,Sylejman Reka,Sylejman Reka
SYLEJMAN REXHEPI,Sylejman Rexhepi,Sylejman Rexhepi
SYLEJMAN RROTLLA,Sylejman Rrotlla,Sylejman Rrotlla
SYLEJMAN SEJDIU,Sylejman Sejdiu,Sylejman Sejdiu
SYLEJMAN SHALA,Sylejman Shala,Sylejman Shala
SYLEJMAN SHATRI,Sylejman Shatri,Sylejman Shatri
SYLEJMAN STATOVCI,Sylejman Statovci,Sylejman Statovci
SYLEJMAN UKSHINI,Sylejman Ukshini,Sylejman Ukshini
SYLEJMAN VESELAJ,Sylejman Veselaj,Sylejman Veselaj
SYLEJMAN VESELI,Sylejman Veseli,Sylejman Veseli
SYLEJMAN VOKSHI,Sylejman Vokshi,Sylejman Vokshi
SYLEJMAN VUÇITËRRNA,Sylejman Vuçitërrna,Sylejman Vuciterrna
SYLEJMAN XHAFERI,Sylejman Xhaferi,Sylejman Xhaferi
SYLEJMAN ZEKA,Sylejman Zeka,Sylejman Zeka
SYLEJMANI E HAJDINI,Sylejmani e Hajdini,Sylejmani e Hajdini
SYLEJMON IGRISHTA,Sylejmon Igrishta,Sylejmon Igrishta
SYLYSHAJ,Sylyshaj,Sylyshaj
SYLË ABDULLAHU,Sylë Abdullahu,Syle Abdullahu
SYLË ADEMI,Sylë Ademi,Syle Ademi
SYLË ALIA,Sylë Alia,Syle Alia
SYLË AVDYLI,Sylë Avdyli,Syle Avdyli
SYLË AÇAREVA,Sylë Açareva,Syle Acareva
SYLË BEHRAHMI,Sylë Behrahmi,Syle Behrahmi
SYLË BILALLI,Sylë Bilalli,Syle Bilalli
SYLË BLAKAJ,Sylë Blakaj,Syle Blakaj
SYLË BREZNICA,Sylë Breznica,Syle Breznica
SYLË CANAJ,Sylë Canaj,Syle Canaj
SYLË DELIU,Sylë Deliu,Syle Deliu
SYLË DEMAJ,Sylë Demaj,Syle Demaj
SYLË DRESHAJ,Sylë Dreshaj,Syle Dreshaj
SYLË DUHLA,Sylë Duhla,Syle Duhla
SYLË DURMISHI,Sylë Durmishi,Syle Durmishi
SYLË ELSHANI,Sylë Elshani,Syle Elshani
SYLË EMINI,Sylë Emini,Syle Emini
SYLË FERATI,Sylë Ferati,Syle Ferati
SYLË FERIZI,Sylë Ferizi,Syle Ferizi
SYLË GJONOLLI,Sylë Gjonolli,Syle Gjonolli
SYLË GUTAJ,Sylë Gutaj,Syle Gutaj
SYLË HOTLA,Sylë Hotla,Syle Hotla
SYLË HYSI,Sylë Hysi,Syle Hysi
SYLË ISTREFI,Sylë Istrefi,Syle Istrefi
SYLË KUÇANAJ,Sylë Kuçanaj,Syle Kucanaj
SYLË LLUGA,Sylë Lluga,Syle Lluga
SYLË MALOKU,Sylë Maloku,Syle Maloku
SYLË MEHA,Sylë Meha,Syle Meha
SYLË MEHMETI,Sylë Mehmeti,Syle Mehmeti
SYLË MENXHIQI,Sylë Menxhiqi,Syle Menxhiqi
SYLË MORINA,Sylë Morina,Syle Morina
SYLË MUSA,Sylë Musa,Syle Musa
SYLË PALOJA,Sylë Paloja,Syle Paloja
SYLË QUFAJ,Sylë Qufaj,Syle Qufaj
SYLË RAMË DAJKOCI,Sylë Ramë Dajkoci,Syle Rame Dajkoci
SYLË REZALLA,Sylë Rezalla,Syle Rezalla
SYLË SELMANI,Sylë Selmani,Syle Selmani
SYLË SHAHIQI,Sylë Shahiqi,Syle Shahiqi
SYLË UKSHINI,Sylë Ukshini,Syle Ukshini
SYLË UKËHAXHAJ,Sylë Ukëhaxhaj,Syle Ukehaxhaj
SYLË ZARBICA,Sylë Zarbica,Syle Zarbica
SYLË ZARBINCA,Sylë Zarbinca,Syle Zarbinca
SYLË ÇETA,Sylë Çeta,Syle Ceta
SYNEJA,Syneja,Syneja
SYRI I KALTËR,Syri I Kaltër,Syri I Kalter
SYRIGANA,Syrigana,Syrigana
SYZITË,Syzitë,Syzite
TABET,Tabet,Tabet
TABET E LLAPASHTICËS,Tabet e Llapashticës,Tabet e Llapashtices
TAF QORRI,Taf Qorri,Taf Qorri
TAFA,Tafa,Tafa
TAFAJ,Tafaj,Tafaj
TAFALIU,Tafaliu,Tafaliu
TAFIL BOLETINI,Tafil Boletini,Tafil Boletini
TAFIL HALILI,Tafil Halili,Tafil Halili
TAFIL HYSENI,Tafil Hyseni,Tafil Hyseni
TAFIL MAKA,Tafil Maka,Tafil Maka
TAFIL MURATI,Tafil Murati,Tafil Murati
TAFIL MUSOLLI,Tafil Musolli,Tafil Musolli
TAFIL MËRNICA,Tafil Mërnica,Tafil Mernica
TAFIL OSMANI,Tafil Osmani,Tafil Osmani
TAFIL SADIKU,Tafil Sadiku,Tafil Sadiku
TAFIL TAFILAJ,Tafil Tafilaj,Tafil Tafilaj
TAFIL ZYBERAJ,Tafil Zyberaj,Tafil Zyberaj
TAFË EMINI,Tafë Emini,Tafe Emini
TAFË HERTICA,Tafë Hertica,Tafe Hertica
TAFË HYSENI,Tafë Hyseni,Tafe Hyseni
TAFË IMERI,Tafë Imeri,Tafe Imeri
TAFË NIMONI,Tafë Nimoni,Tafe Nimoni
TAFË PLLASHNIKU,Tafë Pllashniku,Tafe Pllashniku
TAFË PËRVIZI,Tafë Përvizi,Tafe Pervizi
TAFË SEJDIU,Tafë Sejdiu,Tafe Sejdiu
TAFË SH POLLUZHA,Tafë Sh Polluzha,Tafe Sh Polluzha
TAFË SHABANI,Tafë Shabani,Tafe Shabani
TAFË SHATRI,Tafë Shatri,Tafe Shatri
TAFË SHERIFI,Tafë Sherifi,Tafe Sherifi
TAFË ZENELI,Tafë Zeneli,Tafe Zeneli
TAHIR  MEHA,Tahir  Meha,Tahir  Meha
TAHIR ALAJ,Tahir Alaj,Tahir Alaj
TAHIR BAJRAMI,Tahir Bajrami,Tahir Bajrami
TAHIR BEKA,Tahir Beka,Tahir Beka
TAHIR BERISHA,Tahir Berisha,Tahir Berisha
TAHIR DEDA,Tahir Deda,Tahir Deda
TAHIR DEMA,Tahir Dema,Tahir Dema
TAHIR DUBOVCI,Tahir Dubovci,Tahir Dubovci
TAHIR E HAJDAR DACAJ,Tahir e Hajdar Dacaj,Tahir e Hajdar Dacaj
TAHIR EFENDIJA,Tahir Efendija,Tahir Efendija
TAHIR GASHI,Tahir Gashi,Tahir Gashi
TAHIR GERBESHI,Tahir Gerbeshi,Tahir Gerbeshi
TAHIR GURI,Tahir Guri,Tahir Guri
TAHIR HAJRIZI,Tahir Hajrizi,Tahir Hajrizi
TAHIR HALITI,Tahir Haliti,Tahir Haliti
TAHIR HASANI,Tahir Hasani,Tahir Hasani
TAHIR HASKAJ,Tahir Haskaj,Tahir Haskaj
TAHIR ISUFI,Tahir Isufi,Tahir Isufi
TAHIR JAHA,Tahir Jaha,Tahir Jaha
TAHIR KADRIJAJ,Tahir Kadrijaj,Tahir Kadrijaj
TAHIR KAMBERI,Tahir Kamberi,Tahir Kamberi
TAHIR KAQANOLLI,Tahir Kaqanolli,Tahir Kaqanolli
TAHIR KRASNIQI,Tahir Krasniqi,Tahir Krasniqi
TAHIR KURTAJ,Tahir Kurtaj,Tahir Kurtaj
TAHIR MAZREKAJ,Tahir Mazrekaj,Tahir Mazrekaj
