source,title,speaking
KURTESH  MORINA,Kurtesh  Morina,Kurtesh  Morina
KURTESH BERISHA,Kurtesh Berisha,Kurtesh Berisha
KURTESH HAXHIU,Kurtesh Haxhiu,Kurtesh Haxhiu
KURTESH SADIKU,Kurtesh Sadiku,Kurtesh Sadiku
KURTI,Kurti,Kurti
KURTISH HAJDINI,Kurtish Hajdini,Kurtish Hajdini
KURTISH HAMDIU,Kurtish Hamdiu,Kurtish Hamdiu
KURTISH HASANI,Kurtish Hasani,Kurtish Hasani
KURTOVCI,Kurtovci,Kurtovci
KUSHTETUTA E KAÇANIKUT,Kushtetuta e Kaçanikut,Kushtetuta e Kacanikut
KUSHTRIM HOXHA,Kushtrim Hoxha,Kushtrim Hoxha
KUSHTRIM JASHARI,Kushtrim Jashari,Kushtrim Jashari
KUSHTRIMI,Kushtrimi,Kushtrimi
KUSHTRIMI I LIRISË,Kushtrimi I Lirisë,Kushtrimi I Lirise
KUSHTRIMI I UÇK,Kushtrimi I Uçk,Kushtrimi I Uck
KUSHUMLIU,Kushumliu,Kushumliu
KUTLLOVCI,Kutllovci,Kutllovci
KUVENDI I ARBERIT,Kuvendi I Arberit,Kuvendi I Arberit
KUVENDI I ARBNIT,Kuvendi I Arbnit,Kuvendi I Arbnit
KUVENDI I ARBRIT,Kuvendi I Arbrit,Kuvendi I Arbrit
KUVENDI I ARBËRIT,Kuvendi I Arbërit,Kuvendi I Arberit
KUVENDI I BUJANIT,Kuvendi I Bujanit,Kuvendi I Bujanit
KUVENDI I FERIZAJIT,Kuvendi I Ferizajit,Kuvendi I Ferizajit
KUVENDI I FERIZAJT,Kuvendi I Ferizajt,Kuvendi I Ferizajt
KUVENDI I JUNIKUT,Kuvendi I Junikut,Kuvendi I Junikut
KUVENDI I KAÇANIKUT,Kuvendi I Kaçanikut,Kuvendi I Kacanikut
KUVENDI I KRUSHËS,Kuvendi I Krushës,Kuvendi I Krushes
KUVENDI I KURILLOVËS,Kuvendi I Kurillovës,Kuvendi I Kurilloves
KUVENDI I LEZHES,Kuvendi I Lezhes,Kuvendi I Lezhes
KUVENDI I LEZHËS,Kuvendi I Lezhës,Kuvendi I Lezhes
KUVENDI I LEZHËS,Kuvendi I Lezhës,Kuvendi I Lezhes
KUVENDI I LIDHJES,Kuvendi I Lidhjes,Kuvendi I Lidhjes
KUVENDI I MARINËS,Kuvendi I Marinës,Kuvendi I Marines
KUVENDI I POPOVËS,Kuvendi I Popovës,Kuvendi I Popoves
KUVENDI I QYLAGËS,Kuvendi I Qylagës,Kuvendi I Qylages
KUVENDI I SLLATINËS,Kuvendi I Sllatinës,Kuvendi I Sllatines
KUVENDI I VLORËS,Kuvendi I Vlorës,Kuvendi I Vlores
KUVENDI I ZOJZIT,Kuvendi I Zojzit,Kuvendi I Zojzit
KUVENDI LEZHËS,Kuvendi Lezhës,Kuvendi Lezhes
KUÇI,Kuçi,Kuci
KUÇOVA,Kuçova,Kucova
KUÇVE,Kuçve,Kucve
KUĆUKOVSKI,Kućukovski,Kucukovski
KÇIKU,Kçiku,Kciku
KËNETA,Këneta,Keneta
KËNGA RE,Kënga Re,Kenga Re
KËNGA SHQIPE,Kënga Shqipe,Kenga Shqipe
KËNGA ÇAME,Kënga Çame,Kenga Came
KËRÇOVA,Kërçova,Kercova
KËSHTJELLA,Kështjella,Keshtjella
KËSHTJELLA 26,Kështjella 26,Keshtjella 26
KËSHTJELLA E UÇK,Kështjella e Uçk,Keshtjella e Uck
KËSHTJELLA ROZAFËS,Kështjella Rozafës,Keshtjella Rozafes
KËSULZA,Kësulza,Kesulza
KÜLTÜR,Kültür,Kueltuer
L KA,L Ka,L Ka
LABEATËT,Labeatët,Labeatet
LABERIONI,Laberioni,Laberioni
LABIA,Labia,Labia
LABINOTI,Labinoti,Labinoti
LABSKA,Labska,Labska
LABËRIA,Labëria,Laberia
LAGJJA E MINATORËVE,Lagjja e Minatorëve,Lagjja e Minatoreve
LAGJJA E RE,Lagjja e Re,Lagjja e Re
LAGJËJA E RE,Lagjëja e Re,Lagjeja e Re
LAGJËJA E VJETËR,Lagjëja e Vjetër,Lagjeja e Vjeter
LAH DASHI,Lah Dashi,Lah Dashi
LAH FERIZI,Lah Ferizi,Lah Ferizi
LAH GOLMIVADA,Lah Golmivada,Lah Golmivada
LAH IZMAKU,Lah Izmaku,Lah Izmaku
LAH JAHA,Lah Jaha,Lah Jaha
LAH KEKA,Lah Keka,Lah Keka
LAH LIMANI,Lah Limani,Lah Limani
LAH MIFTARI,Lah Miftari,Lah Miftari
LAH MUQOLLI,Lah Muqolli,Lah Muqolli
LAH NIMANI,Lah Nimani,Lah Nimani
LAH R LUBOVECI,Lah R Luboveci,Lah R Luboveci
LAH SHALLCI,Lah Shallci,Lah Shallci
LAH TAHIRI,Lah Tahiri,Lah Tahiri
LAHU,Lahu,Lahu
LAHUTA E MALSISË,Lahuta e Malsisë,Lahuta e Malsise
LAHUTA E MALËSISË,Lahuta e Malësisë,Lahuta e Malesise
LAHUTARI,Lahutari,Lahutari
LAJ ZYMI,Laj Zymi,Laj Zymi
LAJMËTARI I LIRISË,Lajmëtari I Lirisë,Lajmetari I Lirise
LAJMËTARËT E LIRISË,Lajmëtarët e Lirisë,Lajmetaret e Lirise
LAJTHIA E ELMAZIT,Lajthia e Elmazit,Lajthia e Elmazit
LAJTHIJAT E XAMIT,Lajthijat e Xamit,Lajthijat e Xamit
LAJTHISHTA,Lajthishta,Lajthishta
LAJTHIZA,Lajthiza,Lajthiza
LAKU I PUSAVE,Laku I Pusave,Laku I Pusave
LALE,Lale,Lale
LAM BAJGORA,Lam Bajgora,Lam Bajgora
LAM BREZNICA,Lam Breznica,Lam Breznica
LAM IGRISHTA,Lam Igrishta,Lam Igrishta
LAM KASAMI,Lam Kasami,Lam Kasami
LAMA,Lama,Lama
LAMA E ALIUT,Lama e Aliut,Lama e Aliut
LAMA E ASLLANIT,Lama e Asllanit,Lama e Asllanit
LAMA E DRITHIT,Lama e Drithit,Lama e Drithit
LAMA E FEJZËS,Lama e Fejzës,Lama e Fejzes
LAMA E HASANIT,Lama e Hasanit,Lama e Hasanit
LAMAT,Lamat,Lamat
LAMË HOÇA,Lamë Hoça,Lame Hoca
LAMËS,Lamës,Lames
LAN ALIU,Lan Aliu,Lan Aliu
LAN DOBRA,Lan Dobra,Lan Dobra
LAN REVUQI,Lan Revuqi,Lan Revuqi
LANA,Lana,Lana
LAPIDARI,Lapidari,Lapidari
LAPIDARI I DËSHMORIT,Lapidari I Dëshmorit,Lapidari I Deshmorit
LAPIDARËT,Lapidarët,Lapidaret
LAQËT,Laqët,Laqet
LARËZA,Larëza,Lareza
LASGUSH POGRADECI,Lasgush Pogradeci,Lasgush Pogradeci
LASGUSH PORADECI,Lasgush Poradeci,Lasgush Poradeci
LASHTË,Lashtë,Lashte
LATAJ,Lataj,Lataj
LATIF BEKA,Latif Beka,Latif Beka
LATIF BERISHA,Latif Berisha,Latif Berisha
LATIF BIVOLAKU,Latif Bivolaku,Latif Bivolaku
LATIF FEJZA,Latif Fejza,Latif Fejza
LATIF GALLOPENI,Latif Gallopeni,Latif Gallopeni
LATIF HALILI,Latif Halili,Latif Halili
LATIF HASANI,Latif Hasani,Latif Hasani
LATIF JAKA,Latif Jaka,Latif Jaka
LATIF JASHARI,Latif Jashari,Latif Jashari
LATIF KRASNIQI,Latif Krasniqi,Latif Krasniqi
LATIF LUZHA,Latif Luzha,Latif Luzha
LATIF MAJKOVCI,Latif Majkovci,Latif Majkovci
LATIF MALOKU,Latif Maloku,Latif Maloku
LATIF QAUSHI,Latif Qaushi,Latif Qaushi
LATIF RAMADANI,Latif Ramadani,Latif Ramadani
LATIF SALIHU,Latif Salihu,Latif Salihu
LATIF SEJDIU,Latif Sejdiu,Latif Sejdiu
LATIF SHAQIRI,Latif Shaqiri,Latif Shaqiri
LATIF SHUKAJ,Latif Shukaj,Latif Shukaj
LATIF UGLARI,Latif Uglari,Latif Uglari
LATIF ZYMERI,Latif Zymeri,Latif Zymeri
LATË RYSHA,Latë Rysha,Late Rysha
LATË SHABANI,Latë Shabani,Late Shabani
LAURA SHMANI,Laura Shmani,Laura Shmani
LAVDIA E UÇK,Lavdia e Uçk,Lavdia e Uck
LAVDIM KODRA,Lavdim Kodra,Lavdim Kodra
LAVDIM LIKAJ,Lavdim Likaj,Lavdim Likaj
LAVDIM MORINA,Lavdim Morina,Lavdim Morina
LAVDIM SHAQIRI,Lavdim Shaqiri,Lavdim Shaqiri
LAZA KOSTIĆ,Laza Kostić,Laza Kostic
LAZAR KUJNDŽIĆ,Lazar Kujndžić,Lazar Kujndzic
LAZAREVA,Lazareva,Lazareva
LAZE KOSTIĆA,Laze Kostića,Laze Kostica
LAZER LUMEZI,Lazer Lumezi,Lazer Lumezi
LAZGUSH PORADECI,Lazgush Poradeci,Lazgush Poradeci
LAZIM REXHEPI,Lazim Rexhepi,Lazim Rexhepi
LAZRAJ,Lazraj,Lazraj
LAZËR MJEDA,Lazër Mjeda,Lazer Mjeda
LEC E AVDULLA GRADICA,Lec e Avdulla Gradica,Lec e Avdulla Gradica
LEC GRADICA,Lec Gradica,Lec Gradica
LEDINA,Ledina,Ledina
LEDINA E HALIMIT,Ledina e Halimit,Ledina e Halimit
LEDINA E MUSËS,Ledina e Musës,Ledina e Muses
LEDINAT,Ledinat,Ledinat
LEF NOSI,Lef Nosi,Lef Nosi
LEF VESELI,Lef Veseli,Lef Veseli
LEFTER BICA,Lefter Bica,Lefter Bica
LEGALITETI,Legaliteti,Legaliteti
LEGJENDA,Legjenda,Legjenda
LEGJENDARËT E UÇK,Legjendarët e Uçk,Legjendaret e Uck
LEKA I MADH,Leka I Madh,Leka I Madh
LEKA I MADHË,Leka I Madhë,Leka I Madhe
LEKAJ,Lekaj,Lekaj
LEKË DUKAGJINI,Lekë Dukagjini,Leke Dukagjini
LEKË MATRANGA,Lekë Matranga,Leke Matranga
LEKË MATRËNGA,Lekë Matrënga,Leke Matrenga
LEKË ZAHARIA,Lekë Zaharia,Leke Zaharia
LEKËS,Lekës,Lekes
LELENCI,Lelenci,Lelenci
LENDINA E BEGRACËS,Lendina e Begracës,Lendina e Begraces
LENDINA GJOTA,Lendina Gjota,Lendina Gjota
LEPENCI,Lepenci,Lepenci
LEPINSKA,Lepinska,Lepinska
LEQET,Leqet,Leqet
LESKOVCI,Leskovci,Leskovci
LESKOVICA,Leskovica,Leskovica
LESKOVIKU,Leskoviku,Leskoviku
LETANI,Letani,Letani
LETËT,Letët,Letet
LEURETA SHALA,Leureta Shala,Leureta Shala
LEVUNI,Levuni,Levuni
LEZHA,Lezha,Lezha
LIBINOCI,Libinoci,Libinoci
LIBOHOVA,Libohova,Libohova
LIBONIKU,Liboniku,Liboniku
LIBRAZHDI,Librazhdi,Librazhdi
LIBURNA,Liburna,Liburna
LIBURNIA,Liburnia,Liburnia
LIDHJA E FSHATIT,Lidhja e Fshatit,Lidhja e Fshatit
LIDHJA E LEZHËS,Lidhja e Lezhës,Lidhja e Lezhes
LIDHJA E PEJËS,Lidhja e Pejës,Lidhja e Pejes
LIDHJA E PRIZERENIT,Lidhja e Prizerenit,Lidhja e Prizerenit
LIDHJA E PRIZRENIT,Lidhja e Prizrenit,Lidhja e Prizrenit
LIDHJA E PRIZRENIT,Lidhja e Prizrenit,Lidhja e Prizrenit
LIGATA,Ligata,Ligata
LIKAJ,Likaj,Likaj
LIKENI,Likeni,Likeni
LIKOCI I RI,Likoci I Ri,Likoci I Ri
LIKOVA,Likova,Likova
LIL DALIPI,Lil Dalipi,Lil Dalipi
LILJANA ÇAVOLLI,Liljana Çavolli,Liljana Cavolli
LIMAN ADEMI,Liman Ademi,Liman Ademi
LIMAN AGA,Liman Aga,Liman Aga
LIMAN BAJRAKTARI,Liman Bajraktari,Liman Bajraktari
LIMAN BAJRAMI,Liman Bajrami,Liman Bajrami
LIMAN BRAHIMI,Liman Brahimi,Liman Brahimi
LIMAN DUBRAVA,Liman Dubrava,Liman Dubrava
LIMAN KABA,Liman Kaba,Liman Kaba
LIMAN KABASHI,Liman Kabashi,Liman Kabashi
LIMAN KASTRATI,Liman Kastrati,Liman Kastrati
LIMAN KOCA,Liman Koca,Liman Koca
LIMAN MALIQI,Liman Maliqi,Liman Maliqi
LIMAN MUSTAFA,Liman Mustafa,Liman Mustafa
LIMAN REKAJ,Liman Rekaj,Liman Rekaj
LIMAN REXHEPI,Liman Rexhepi,Liman Rexhepi
LIMAN SHAIPI,Liman Shaipi,Liman Shaipi
LIMAN SHALA,Liman Shala,Liman Shala
LIMAN TEJECI,Liman Tejeci,Liman Tejeci
LIMAN ZHUGOLLI,Liman Zhugolli,Liman Zhugolli
LIMON MORINA,Limon Morina,Limon Morina
LIMON SHAHIQI,Limon Shahiqi,Limon Shahiqi
LINA SHKRELI,Lina Shkreli,Lina Shkreli
LINDITA DRAGUSHA,Lindita Dragusha,Lindita Dragusha
LINDJA,Lindja,Lindja
LINDJA E UÇK,Lindja e Uçk,Lindja e Uck
LIPJANI,Lipjani,Lipjani
LIPLJANSKA,Lipljanska,Lipljanska
LIPOVICA,Lipovica,Lipovica
LIQENET E VËRMICËS,Liqenet e Vërmicës,Liqenet e Vermices
LIQENI,Liqeni,Liqeni
LIQENI I LURËS,Liqeni I Lurës,Liqeni I Lures
LIQENI I PRESPËS,Liqeni I Prespës,Liqeni I Prespes
LIQENI I RADONIQIT,Liqeni I Radoniqit,Liqeni I Radoniqit
LIQENI I SHKODRËS,Liqeni I Shkodrës,Liqeni I Shkodres
LIRIA,Liria,Liria
LIRIDASHËSIT,Liridashësit,Liridashesit
LIRIDON DËRMAKU,Liridon Dërmaku,Liridon Dermaku
LIRIDONA,Liridona,Liridona
LIRIE JASHARI,Lirie Jashari,Lirie Jashari
LIRISË,Lirisë,Lirise
LISAT,Lisat,Lisat
LISAT E PAJTIMIT,Lisat e Pajtimit,Lisat e Pajtimit
LISAT E ZOJZIT,Lisat e Zojzit,Lisat e Zojzit
LISI,Lisi,Lisi
LISI HAXHISË,Lisi Haxhisë,Lisi Haxhise
LISI I EMINIT,Lisi I Eminit,Lisi I Eminit
LISI I KINGJES,Lisi I Kingjes,Lisi I Kingjes
LISI I MADH,Lisi I Madh,Lisi I Madh
LISI I SHEQËS,Lisi I Sheqës,Lisi I Sheqes
LISI PROGONIT,Lisi Progonit,Lisi Progonit
LISI VJETËR,Lisi Vjetër,Lisi Vjeter
LISIĆINA DUPKA,Lisićina Dupka,Lisicina Dupka
LISNAJA,Lisnaja,Lisnaja
LISTOJKOVCI,Listojkovci,Listojkovci
LITHIZA E SYLAJVE,Lithiza e Sylajve,Lithiza e Sylajve
LIVADA,Livada,Livada
LIVADHET,Livadhet,Livadhet
LIVADHET E BANULLËS,Livadhet e Banullës,Livadhet e Banulles
LIVADHET E BUTA,Livadhet e Buta,Livadhet e Buta
LIVADHET E DOBRUSHTIT,Livadhet e Dobrushtit,Livadhet e Dobrushtit
LIVADHET E KANAKUT,Livadhet e Kanakut,Livadhet e Kanakut
LIVADHET E PASHËS,Livadhet e Pashës,Livadhet e Pashes
LIVADHET E PIRANËS,Livadhet e Piranës,Livadhet e Piranes
LIVADHET E THATA,Livadhet e Thata,Livadhet e Thata
LIVADHEVE,Livadheve,Livadheve
LIVADHI,Livadhi,Livadhi
LIVADHI CUCËS,Livadhi Cucës,Livadhi Cuces
LIVADHI I  SHQIPES,Livadhi I  Shqipes,Livadhi I  Shqipes
LIVADHI I BUTË,Livadhi I Butë,Livadhi I Bute
LIVADHI I KASAPIT,Livadhi I Kasapit,Livadhi I Kasapit
LIVADHI I LEKËS,Livadhi I Lekës,Livadhi I Lekes
LIVADHI I PLEPIT,Livadhi I Plepit,Livadhi I Plepit
LIVADHI I VOGËL,Livadhi I Vogël,Livadhi I Vogel
LIVADHI MOLLËS,Livadhi Mollës,Livadhi Molles
LIVADICA,Livadica,Livadica
LIVADSKA,Livadska,Livadska
LIVAGJEVE,Livagjeve,Livagjeve
LIZA VORFI,Liza Vorfi,Liza Vorfi
LJESKOARENSKI,Ljeskoarenski,Ljeskoarenski
LJEŠKA,Lješka,Ljeska
LJILJOVO,Ljiljovo,Ljiljovo
LJIMANOVSKA,Ljimanovska,Ljimanovska
LJOKAN MAALO,Ljokan Maalo,Ljokan Maalo
LJUBINJSKI BAJRAK,Ljubinjski Bajrak,Ljubinjski Bajrak
LJUBIŠA ŽIVKOVIČ,Ljubiša Živkovič,Ljubisa Zivkovic
LJUBJANA,Ljubjana,Ljubjana
LJUBOŠKA,Ljuboška,Ljuboska
LJUTKOSKO,Ljutkosko,Ljutkosko
LJUŠINO,Ljušino,Ljusino
LLABJANI,Llabjani,Llabjani
LLANAKU,Llanaku,Llanaku
LLAPI,Llapi,Llapi
LLAPIT,Llapit,Llapit
LLAZAR SILIQI,Llazar Siliqi,Llazar Siliqi
LLESHDEDAJ,Lleshdedaj,Lleshdedaj
LLOBURA,Llobura,Llobura
LLOBURJA,Lloburja,Lloburja
LLOGORA,Llogora,Llogora
LLUGA,Lluga,Lluga
LLUGA E KOVAÇIT,Lluga e Kovaçit,Lluga e Kovacit
LLUGA E KUKËS,Lluga e Kukës,Lluga e Kukes
LLUGAT E DRINIT,Llugat e Drinit,Llugat e Drinit
LLUGAXHIU,Llugaxhiu,Llugaxhiu
LLUKAFCI I THATË,Llukafci I Thatë,Llukafci I Thate
LOGU,Logu,Logu
LOGU I TRIMËRISË,Logu I Trimërisë,Logu I Trimerise
LOHA,Loha,Loha
LOKAČ,Lokač,Lokac
LOKVA,Lokva,Lokva
LOMA PARKAQIT,Loma Parkaqit,Loma Parkaqit
LONDRA,Londra,Londra
LONGARI,Longari,Longari
LOPČANSKA,Lopčanska,Lopcanska
LORD BAJRONI,Lord Bajroni,Lord Bajroni
LORDI BAJRON,Lordi Bajron,Lordi Bajron
LORENC ANTONI,Lorenc Antoni,Lorenc Antoni
LORENC TUSHI,Lorenc Tushi,Lorenc Tushi
LORO BORIÇI,Loro Boriçi,Loro Borici
LOT VAKU,Lot Vaku,Lot Vaku
LOTË VAKU,Lotë Vaku,Lote Vaku
LUAN DINAJ E VEHBI HASANAJ,Luan Dinaj e Vehbi Hasanaj,Luan Dinaj e Vehbi Hasanaj
LUAN GASHI,Luan Gashi,Luan Gashi
LUAN HARADINAJ,Luan Haradinaj,Luan Haradinaj
LUAN KRASNIQI,Luan Krasniqi,Luan Krasniqi
LUAN NIMONAJ,Luan Nimonaj,Luan Nimonaj
LUAN QERIMAJ,Luan Qerimaj,Luan Qerimaj
LUAN SMAJLI,Luan Smajli,Luan Smajli
LUAN ÇELAJ,Luan Çelaj,Luan Celaj
LUARASI,Luarasi,Luarasi
LUBOCI,Luboci,Luboci
LUBONJA,Lubonja,Lubonja
LUBOTENI,Luboteni,Luboteni
LUCIA BASHOTA,Lucia Bashota,Lucia Bashota
LUDORF SHARPING,Ludorf Sharping,Ludorf Sharping
LUDVIG VAN BETOVEN,Ludvig Van Betoven,Ludvig Van Betoven
LUFTA E UÇK,Lufta e Uçk,Lufta e Uck
LUFTËTARI,Luftëtari,Luftetari
LUFTËTARI I LIRISË,Luftëtari I Lirisë,Luftetari I Lirise
LUFTËTARËRT E LIRISË,Luftëtarërt e Lirisë,Luftetarert e Lirise
LUFTËTARËT,Luftëtarët,Luftetaret
LUFTËTARËT,Luftëtarët,Luftetaret
LUFTËTARËT E BRAINËS,Luftëtarët e Brainës,Luftetaret e Braines
LUFTËTARËT E DUJAKES,Luftëtarët e Dujakes,Luftetaret e Dujakes
LUFTËTARËT E JANINËS,Luftëtarët e Janinës,Luftetaret e Janines
LUFTËTARËT E LIRISË,Luftëtarët e Lirisë,Luftetaret e Lirise
LUFTËTARËT E LUMËS,Luftëtarët e Lumës,Luftetaret e Lumes
LUFTËTARËT E UÇK,Luftëtarët e Uçk,Luftetaret e Uck
LUFTËTARËT E UÇK,Luftëtarët e Uçk,Luftetaret e Uck
LUFTËTARËT NIMANAJ,Luftëtarët Nimanaj,Luftetaret Nimanaj
LUGI I KISHËS,Lugi I Kishës,Lugi I Kishes
LUGI I LIKËS,Lugi I Likës,Lugi I Likes
LUGI SHEHUT,Lugi Shehut,Lugi Shehut
LUGINA,Lugina,Lugina
LUGINA E ARTË,Lugina e Artë,Lugina e Arte
LUGINA E DEVOLLIT,Lugina e Devollit,Lugina e Devollit
LUGINA E MATIT,Lugina e Matit,Lugina e Matit
LUGINA E PRESHEVËS,Lugina e Preshevës,Lugina e Presheves
LUGINA E SHKUMBINIT,Lugina e Shkumbinit,Lugina e Shkumbinit
LUGINA E UJIT,Lugina e Ujit,Lugina e Ujit
LUGJE,Lugje,Lugje
LUGJET,Lugjet,Lugjet
LUGJET E VERDHA,Lugjet e Verdha,Lugjet e Verdha
LUGJEVE,Lugjeve,Lugjeve
LUGMIRI,Lugmiri,Lugmiri
LUGU I ARRAVE,Lugu I Arrave,Lugu I Arrave
LUGU I BAHQËS,Lugu I Bahqës,Lugu I Bahqes
LUGU I BAJRAMIT,Lugu I Bajramit,Lugu I Bajramit
LUGU I BEGUT,Lugu I Begut,Lugu I Begut
LUGU I CUFADOLIT,Lugu I Cufadolit,Lugu I Cufadolit
LUGU I DALANIT,Lugu I Dalanit,Lugu I Dalanit
LUGU I DRINIT,Lugu I Drinit,Lugu I Drinit
LUGU I GOCAVE,Lugu I Gocave,Lugu I Gocave
LUGU I GUSAVE,Lugu I Gusave,Lugu I Gusave
LUGU I HOXHËS,Lugu I Hoxhës,Lugu I Hoxhes
LUGU I KAMBERIT,Lugu I Kamberit,Lugu I Kamberit
LUGU I KEQ,Lugu I Keq,Lugu I Keq
LUGU I KORDHAKUT,Lugu I Kordhakut,Lugu I Kordhakut
LUGU I KRONIT,Lugu I Kronit,Lugu I Kronit
LUGU I KUMBULLAVE,Lugu I Kumbullave,Lugu I Kumbullave
LUGU I KËRRNINËS,Lugu I Kërrninës,Lugu I Kerrnines
LUGU I MADH,Lugu I Madh,Lugu I Madh
LUGU I MADHË,Lugu I Madhë,Lugu I Madhe
LUGU I MEJDANIT,Lugu I Mejdanit,Lugu I Mejdanit
LUGU I MIRË,Lugu I Mirë,Lugu I Mire
LUGU I MULLIRIT,Lugu I Mullirit,Lugu I Mullirit
LUGU I ODËS,Lugu I Odës,Lugu I Odes
LUGU I QEREPËVE,Lugu I Qerepëve,Lugu I Qerepeve
LUGU I THANËS,Lugu I Thanës,Lugu I Thanes
LUGU I TRËNDAFILAVE,Lugu I Trëndafilave,Lugu I Trendafilave
LUGU I VADES,Lugu I Vades,Lugu I Vades
LUGU I VOGËL,Lugu I Vogël,Lugu I Vogel
LUGU I VOS,Lugu I Vos,Lugu I Vos
LUGU I ZEKËS,Lugu I Zekës,Lugu I Zekes
LUGU ÇEJËS,Lugu Çejës,Lugu Cejes
LUGUT,Lugut,Lugut
LUIGJ GASHI,Luigj Gashi,Luigj Gashi
LUIGJ GURAKUQI,Luigj Gurakuqi,Luigj Gurakuqi
LUIGJ GURAKUQI,Luigj Gurakuqi,Luigj Gurakuqi
LUIGJ NIKOLLA,Luigj Nikolla,Luigj Nikolla
LUIGJ PALAJ,Luigj Palaj,Luigj Palaj
LUKARSKA,Lukarska,Lukarska
LUKË SIMONI,Lukë Simoni,Luke Simoni
LUL GJOCI,Lul Gjoci,Lul Gjoci
LULAJ,Lulaj,Lulaj
LULEKUQJA E KOSOVËS,Lulekuqja e Kosovës,Lulekuqja e Kosoves
LULET,Lulet,Lulet
LULET E LIRISË,Lulet e Lirisë,Lulet e Lirise
LULET E MAJIT,Lulet e Majit,Lulet e Majit
LULET E VERËS,Lulet e Verës,Lulet e Veres
LULEVE,Luleve,Luleve
LULGJAKU,Lulgjaku,Lulgjaku
LULISHTJA,Lulishtja,Lulishtja
LULIČI,Luliči,Lulici
LULJA E KUJTIMIT,Lulja e Kujtimit,Lulja e Kujtimit
LULJETA SHALA,Luljeta Shala,Luljeta Shala
LULJETË SHALA,Luljetë Shala,Luljete Shala
LULKUQET E PRILLIT,Lulkuqet e Prillit,Lulkuqet e Prillit
LULZIM BYLYKBASHI,Lulzim Bylykbashi,Lulzim Bylykbashi
LULZIM DHE BEDRI BALIU,Lulzim Dhe Bedri Baliu,Lulzim Dhe Bedri Baliu
LULZIM GUTA,Lulzim Guta,Lulzim Guta
LULZIM GUTAJ,Lulzim Gutaj,Lulzim Gutaj
LULZIM HAXHIMUSA,Lulzim Haxhimusa,Lulzim Haxhimusa
LULZIM HOTI,Lulzim Hoti,Lulzim Hoti
LULZIM ISUFAJ,Lulzim Isufaj,Lulzim Isufaj
LULZIM JASHARI,Lulzim Jashari,Lulzim Jashari
LULZIM JASHARI-KINGJI,Lulzim Jashari-Kingji,Lulzim Jashari-Kingji
LULZIM KRASNIQI,Lulzim Krasniqi,Lulzim Krasniqi
LULZIM LLUGIQI,Lulzim Llugiqi,Lulzim Llugiqi
LULZIM MORINA,Lulzim Morina,Lulzim Morina
LULZIM NERJOVAJ,Lulzim Nerjovaj,Lulzim Nerjovaj
LULZIM OSMANI,Lulzim Osmani,Lulzim Osmani
LULZIM POZHEGU,Lulzim Pozhegu,Lulzim Pozhegu
LULZIM RAMADANI,Lulzim Ramadani,Lulzim Ramadani
LULZIM REXHEPI,Lulzim Rexhepi,Lulzim Rexhepi
LULZIM TAHIRAJ,Lulzim Tahiraj,Lulzim Tahiraj
LULZIM VESELAJ,Lulzim Veselaj,Lulzim Veselaj
LULË FUSHE,Lulë Fushe,Lule Fushe
LULË KUQE,Lulë Kuqe,Lule Kuqe
LULËZIM JASHARI,Lulëzim Jashari,Lulezim Jashari
LUMA,Luma,Luma
LUMA E KUQE,Luma e Kuqe,Luma e Kuqe
LUMBARDHI,Lumbardhi,Lumbardhi
LUMI,Lumi,Lumi
LUMI ARTA,Lumi Arta,Lumi Arta
LUMI BUTSINA,Lumi Butsina,Lumi Butsina
LUMI DRENICË,Lumi Drenicë,Lumi Drenice
LUMI HOÇË,Lumi Hoçë,Lumi Hoce
LUMI I  BANULLËS,Lumi I  Banullës,Lumi I  Banulles
LUMI I LESHANIT,Lumi I Leshanit,Lumi I Leshanit
LUMI I MAVRIQIT,Lumi I Mavriqit,Lumi I Mavriqit
LUMI I VËRMOSHIT,Lumi I Vërmoshit,Lumi I Vermoshit
LUMIT,Lumit,Lumit
LUMJANI,Lumjani,Lumjani
LUMJANËT,Lumjanët,Lumjanet
LUMNAJA,Lumnaja,Lumnaja
LUMNAS,Lumnas,Lumnas
LUMNI BALIU,Lumni Baliu,Lumni Baliu
LUMNI SURDULLI,Lumni Surdulli,Lumni Surdulli
LUMNIE RAKA,Lumnie Raka,Lumnie Raka
LUMNIJE RAKA,Lumnije Raka,Lumnije Raka
LUMTHATI,Lumthati,Lumthati
LUMTURIA,Lumturia,Lumturia
LUMË MIRI,Lumë Miri,Lume Miri
LURA,Lura,Lura
LUSH E SALIH BINAKAJ,Lush e Salih Binakaj,Lush e Salih Binakaj
LUSH FAZLIA,Lush Fazlia,Lush Fazlia
LUSHAJ,Lushaj,Lushaj
LUSHI,Lushi,Lushi
LUSHNJA,Lushnja,Lushnja
LUSRIA,Lusria,Lusria
LUTAJ,Lutaj,Lutaj
LUTFI AJVAZI,Lutfi Ajvazi,Lutfi Ajvazi
LUTFI BILALLI,Lutfi Bilalli,Lutfi Bilalli
LUTFI HAJDARI,Lutfi Hajdari,Lutfi Hajdari
LUTFI HASANI,Lutfi Hasani,Lutfi Hasani
LUTFI HAXHIDEMA,Lutfi Haxhidema,Lutfi Haxhidema
LUTFI ISLAMI,Lutfi Islami,Lutfi Islami
LUTFI KRASNIQI,Lutfi Krasniqi,Lutfi Krasniqi
LUTFI MUSIQI,Lutfi Musiqi,Lutfi Musiqi
