source,title,speaking
OSMAN SEFULLAHU,Osman Sefullahu,Osman Sefullahu
OSMAN SELIMI,Osman Selimi,Osman Selimi
OSMAN SELMANI,Osman Selmani,Osman Selmani
OSMAN SHAQIR EMRA,Osman Shaqir Emra,Osman Shaqir Emra
OSMAN TAFA,Osman Tafa,Osman Tafa
OSMAN VEQERAKU,Osman Veqeraku,Osman Veqeraku
OSMAN VESELAJ,Osman Veselaj,Osman Veselaj
OSMAN XHAFERI,Osman Xhaferi,Osman Xhaferi
OSMANAJT,Osmanajt,Osmanajt
OSMANI,Osmani,Osmani
OSMANČOVSKA,Osmančovska,Osmancovska
OSMON CACAJ,Osmon Cacaj,Osmon Cacaj
OSO KUKA,Oso Kuka,Oso Kuka
OSO KUKA,Oso Kuka,Oso Kuka
OSTROSI,Ostrosi,Ostrosi
OSUMI,Osumi,Osumi
OSË DAUTI,Osë Dauti,Ose Dauti
OSË DAUTIT,Osë Dautit,Ose Dautit
OSË IDRIZI,Osë Idrizi,Ose Idrizi
OTAVA,Otava,Otava
PABLO NERUDA,Pablo Neruda,Pablo Neruda
PAJARD PERE,Pajard Pere,Pajard Pere
PAJAZIT AHMETI,Pajazit Ahmeti,Pajazit Ahmeti
PAJAZIT BOJKU,Pajazit Bojku,Pajazit Bojku
PAJAZIT BOLETINI,Pajazit Boletini,Pajazit Boletini
PAJAZIT HAMITI,Pajazit Hamiti,Pajazit Hamiti
PAJAZIT ISLAMI,Pajazit Islami,Pajazit Islami
PAJAZIT KRASNIQI,Pajazit Krasniqi,Pajazit Krasniqi
PAJAZIT MAXHERA,Pajazit Maxhera,Pajazit Maxhera
PAJAZIT MRASORI,Pajazit Mrasori,Pajazit Mrasori
PAJAZIT NUSHI,Pajazit Nushi,Pajazit Nushi
PAJAZIT RAMA,Pajazit Rama,Pajazit Rama
PAJTIM ROCI,Pajtim Roci,Pajtim Roci
PAJTIMI,Pajtimi,Pajtimi
PAJËS,Pajës,Pajes
PAL ENGJËLLI,Pal Engjëlli,Pal Engjelli
PAL GAZULI,Pal Gazuli,Pal Gazuli
PAL LUMEZI,Pal Lumezi,Pal Lumezi
PAL PALUCA,Pal Paluca,Pal Paluca
PAL PALUCAJ,Pal Palucaj,Pal Palucaj
PAL PALUCI,Pal Paluci,Pal Paluci
PALIČOJČI,Paličojči,Palicojci
PALUSH TUNA,Palush Tuna,Palush Tuna
PANAJOT KANAÇI,Panajot Kanaçi,Panajot Kanaci
PANDELI CALE,Pandeli Cale,Pandeli Cale
PANDELI SOTIRI,Pandeli Sotiri,Pandeli Sotiri
PAPA GJON PALI,Papa Gjon Pali,Papa Gjon Pali
PAPA GJON PALI,Papa Gjon Pali,Papa Gjon Pali
PAPA KLEMENTI,Papa Klementi,Papa Klementi
PAPA KRISTO NEGOVANI,Papa Kristo Negovani,Papa Kristo Negovani
PAQJA,Paqja,Paqja
PAQËS,Paqës,Paqes
PARABOLLA,Parabolla,Parabolla
PARAJSA,Parajsa,Parajsa
PARASHQEVI QIRIAZI,Parashqevi Qiriazi,Parashqevi Qiriazi
PARIA E DRENICES,Paria e Drenices,Paria e Drenices
PARIA E DRENICËS,Paria e Drenicës,Paria e Drenices
PARISI,Parisi,Parisi
PARKU I LIRISË,Parku I Lirisë,Parku I Lirise
PARO KITA,Paro Kita,Paro Kita
PARTRIJAHA PAVLA,Partrijaha Pavla,Partrijaha Pavla
PAS GOLESHIT,Pas Goleshit,Pas Goleshit
PASHAI I JANINËS,Pashai I Janinës,Pashai I Janines
PASHALIMANI,Pashalimani,Pashalimani
PASHK P KOMANI,Pashk P Komani,Pashk P Komani
PASHKO  VASA,Pashko  Vasa,Pashko  Vasa
PASHKO VASA,Pashko Vasa,Pashko Vasa
PASHTRAJ,Pashtraj,Pashtraj
PASHTRIKU,Pashtriku,Pashtriku
PASHTRIKU 1998,Pashtriku 1998,Pashtriku 1998
PASHTRIKU PLAK,Pashtriku Plak,Pashtriku Plak
PASHTRIKUT,Pashtrikut,Pashtrikut
PATOSI,Patosi,Patosi
PATRIJARHA PAJSIJA,Patrijarha Pajsija,Patrijarha Pajsija
PATRIJARHA PAVLA,Patrijarha Pavla,Patrijarha Pavla
PATRIOT BERISHA,Patriot Berisha,Patriot Berisha
PATRIOTI,Patrioti,Patrioti
PAUNA,Pauna,Pauna
PAVARËSIA,Pavarësia,Pavaresia
PAVARËSIA E KOSOVËS,Pavarësia e Kosovës,Pavaresia e Kosoves
PAVLA IVIĆA,Pavla Ivića,Pavla Ivica
PAVLA PAJE JOVANOVIČA,Pavla Paje Jovanoviča,Pavla Paje Jovanovica
PAVLE VUIJISIĆ,Pavle Vuijisić,Pavle Vuijisic
PAVLOVIČI,Pavloviči,Pavlovici
PAZHIKU,Pazhiku,Pazhiku
PAÇARADA,Paçarada,Pacarada
PAŞA,Paşa,Pasa
PAĆARIZOVCI,Paćarizovci,Pacarizovci
PEDIATRIA,Pediatria,Pediatria
PEJA,Peja,Peja
PEJËS,Pejës,Pejes
PEJČIKI,Pejčiki,Pejciki
PELIVANIT,Pelivanit,Pelivanit
PELIVANOVSKA,Pelivanovska,Pelivanovska
PELLAGONIA,Pellagonia,Pellagonia
PELLAZGËT,Pellazgët,Pellazget
PEMISHTET,Pemishtet,Pemishtet
PEMISHTJA,Pemishtja,Pemishtja
PENSILVANIA,Pensilvania,Pensilvania
PENTAGONI,Pentagoni,Pentagoni
PEQANI,Peqani,Peqani
PERANDORI DIOKLECIAN,Perandori Dioklecian,Perandori Dioklecian
PERANDORI JUSTINIAN,Perandori Justinian,Perandori Justinian
PERLA,Perla,Perla
PERLAT REXHEPI,Perlat Rexhepi,Perlat Rexhepi
PERMETI,Permeti,Permeti
PERSPEKTIVA,Perspektiva,Perspektiva
PESAK,Pesak,Pesak
PESHKOPIA,Peshkopia,Peshkopia
PESHTERI,Peshteri,Peshteri
PESQINDSHI,Pesqindshi,Pesqindshi
PESTERSKA,Pesterska,Pesterska
PESË DËSHMORËT,Pesë Dëshmorët,Pese Deshmoret
PESË MARTIRËT,Pesë Martirët,Pese Martiret
PETAR KOQIQ,Petar Koqiq,Petar Koqiq
PETERCE,Peterce,Peterce
PETO MAALO,Peto Maalo,Peto Maalo
PETOJUNSKA,Petojunska,Petojunska
PETOMAJSKA,Petomajska,Petomajska
PETRA BOJOVIĆA,Petra Bojovića,Petra Bojovica
PETRA I PAVLA,Petra I Pavla,Petra I Pavla
PETRA KOČIĆA,Petra Kočića,Petra Kocica
PETRA PAVLOVIĆA,Petra Pavlovića,Petra Pavlovica
PETRA PRVOG KARAĐORĐEVIČA,Petra Prvog Karađorđeviča,Petra Prvog Karadordevica
PETRELA,Petrela,Petrela
PETRISHI,Petrishi,Petrishi
PETRIT BYTYÇI,Petrit Bytyçi,Petrit Bytyci
PETRIT KIQINA,Petrit Kiqina,Petrit Kiqina
PETRO MARKO,Petro Marko,Petro Marko
PETRO NINI LUARASI,Petro Nini Luarasi,Petro Nini Luarasi
PETRO NINI LUARASI,Petro Nini Luarasi,Petro Nini Luarasi
PETROVDANSKA,Petrovdanska,Petrovdanska
PETROVËS,Petrovës,Petroves
PEZA,Peza,Peza
PEÇKA,Peçka,Pecka
PEŠETARE,Pešetare,Pesetare
PEĆKA,Pećka,Pecka
PIETRO MARUBI,Pietro Marubi,Pietro Marubi
PIKA E FLAMURIT,Pika e Flamurit,Pika e Flamurit
PIKA E USHTRISË,Pika e Ushtrisë,Pika e Ushtrise
PIKA E UÇK,Pika e Uçk,Pika e Uck
PIKA E VËZHGIMIT,Pika e Vëzhgimit,Pika e Vezhgimit
PIKA PESËQIND,Pika Pesëqind,Pika Peseqind
PIKA PRITA,Pika Prita,Pika Prita
PIKA QARRI,Pika Qarri,Pika Qarri
PIKA VLORA,Pika Vlora,Pika Vlora
PILOTI,Piloti,Piloti
PIRAMIDA ARIFAJ,Piramida Arifaj,Piramida Arifaj
PIRANA,Pirana,Pirana
PIROV POTOKU,Pirov Potoku,Pirov Potoku
PIRRAKU,Pirraku,Pirraku
PIRRO MANI,Pirro Mani,Pirro Mani
PIRROJA,Pirroja,Pirroja
PISHA,Pisha,Pisha
PISHAT,Pishat,Pishat
PISHAVE,Pishave,Pishave
PISHTARËT E ARSIMIT,Pishtarët e Arsimit,Pishtaret e Arsimit
PISHTARËT E LIRISË,Pishtarët e Lirisë,Pishtaret e Lirise
PIŽOVCI,Pižovci,Pizovci
PJERRINA,Pjerrina,Pjerrina
PJETER BUDI,Pjeter Budi,Pjeter Budi
PJETËR ABAZI,Pjetër Abazi,Pjeter Abazi
PJETËR BOGDANI,Pjetër Bogdani,Pjeter Bogdani
PJETËR BOGDANI,Pjetër Bogdani,Pjeter Bogdani
PJETËR BUDI,Pjetër Budi,Pjeter Budi
PJETËR GJERGJAJ,Pjetër Gjergjaj,Pjeter Gjergjaj
PJETËR HASANAJ,Pjetër Hasanaj,Pjeter Hasanaj
PJETËR LOSHI,Pjetër Loshi,Pjeter Loshi
PJETËR MAZREKU,Pjetër Mazreku,Pjeter Mazreku
PJETËR MAZRREKU,Pjetër Mazrreku,Pjeter Mazrreku
PJETËR N FRROKAJ,Pjetër N Frrokaj,Pjeter N Frrokaj
PJETËR QELI,Pjetër Qeli,Pjeter Qeli
PJETËRSHTICA,Pjetërshtica,Pjetershtica
PLAKOJA,Plakoja,Plakoja
PLAKU,Plaku,Plaku
PLANINARSKA,Planinarska,Planinarska
PLANINSKA,Planinska,Planinska
PLANIRANSKI DOM,Planiranski Dom,Planiranski Dom
PLATONI,Platoni,Platoni
PLATORI,Platori,Platori
PLAVA,Plava,Plava
PLAVA E GUCIA,Plava e Gucia,Plava e Gucia
PLEPAT,Plepat,Plepat
PLEPI,Plepi,Plepi
PLEPI I NASOFCIT,Plepi I Nasofcit,Plepi I Nasofcit
PLEQNARËT E LLAPIT,Pleqnarët e Llapit,Pleqnaret e Llapit
PLESHINËS,Pleshinës,Pleshines
PLEURATI,Pleurati,Pleurati
PLISHI,Plishi,Plishi
PLISI,Plisi,Plisi
PLISI BARDHË,Plisi Bardhë,Plisi Bardhe
PLISI I BARDHË,Plisi I Bardhë,Plisi I Bardhe
PLLANA,Pllana,Pllana
PLLANA E MADHE,Pllana e Madhe,Pllana e Madhe
PLLAVCA,Pllavca,Pllavca
PLOĆE,Ploće,Ploce
POD LOKUF,Pod Lokuf,Pod Lokuf
POD ĐZAMIJA,Pod Đzamija,Pod Dzamija
PODGORSKA,Podgorska,Podgorska
PODGURI,Podguri,Podguri
PODISHTA,Podishta,Podishta
PODPLOČA,Podploča,Podploca
PODRIMJA,Podrimja,Podrimja
PODSELO,Podselo,Podselo
PODVRŠEC,Podvršec,Podvrsec
PODZIT,Podzit,Podzit
POGRADECI,Pogradeci,Pogradeci
POJANI,Pojani,Pojani
POJATA,Pojata,Pojata
POJATISHTE,Pojatishte,Pojatishte
POLIGONIT,Poligonit,Poligonit
POLIÇANI,Poliçani,Policani
POLIĆICA,Polićica,Policica
POLJAKOVCI,Poljakovci,Poljakovci
POLJE,Polje,Polje
POLJSKA,Poljska,Poljska
POLLOGU,Pollogu,Pollogu
POP KRSTINA,Pop Krstina,Pop Krstina
POP ĐOKA,Pop Đoka,Pop Doka
POPOVA,Popova,Popova
POQARI,Poqari,Poqari
POROSHTICA,Poroshtica,Poroshtica
POTOK,Potok,Potok
POTOČKA,Potočka,Potocka
POTPUT,Potput,Potput
POÇARI,Poçari,Pocari
PRANVERA,Pranvera,Pranvera
PRANVERA 1981,Pranvera 1981,Pranvera 1981
PRANVERA 81,Pranvera 81,Pranvera 81
PRANVERA E LIRISË,Pranvera e Lirisë,Pranvera e Lirise
PRANVERA SHQIPTARE,Pranvera Shqiptare,Pranvera Shqiptare
PRAPASHTICA,Prapashtica,Prapashtica
PRAROKUT,Prarokut,Prarokut
PREBREZA,Prebreza,Prebreza
PRED ǄAMIJA,Pred ǅamija,Pred ǅamija
PREDLJEKUJE,Predljekuje,Predljekuje
PREK KARAQI,Prek Karaqi,Prek Karaqi
PREK KOLAJ E KOLË UKA,Prek Kolaj e Kolë Uka,Prek Kolaj e Kole Uka
PREK KOMANI,Prek Komani,Prek Komani
PREKADINI,Prekadini,Prekadini
PREKAZI,Prekazi,Prekazi
PREKOREKA,Prekoreka,Prekoreka
PREKË ZEFI,Prekë Zefi,Preke Zefi
PRELEZI,Prelezi,Prelezi
PREN GJINAJ,Pren Gjinaj,Pren Gjinaj
PREN GJOKAJ,Pren Gjokaj,Pren Gjokaj
PREN LLESHI,Pren Lleshi,Pren Lleshi
PREN PALOKA,Pren Paloka,Pren Paloka
PRENG BIB DODA,Preng Bib Doda,Preng Bib Doda
PRENG DOÇI,Preng Doçi,Preng Doci
PRENIQËT,Preniqët,Preniqet
PRENK  KAÇINARI,Prenk  Kaçinari,Prenk  Kacinari
PRENK GJERGJI,Prenk Gjergji,Prenk Gjergji
PRENK JAKOVA,Prenk Jakova,Prenk Jakova
PREOBRAŽENJSKA,Preobraženjska,Preobrazenjska
PREPRANJSKA,Prepranjska,Prepranjska
PRESHEVA,Presheva,Presheva
PRESIDENT RUGOVA,President Rugova,President Rugova
PRESIDENTI LEGJENDAR,Presidenti Legjendar,Presidenti Legjendar
PRESPA,Prespa,Prespa
PRESVETA BOGORODICA,Presveta Bogorodica,Presveta Bogorodica
PREVALLA,Prevalla,Prevalla
PREVEZA,Preveza,Preveza
PREZA,Preza,Preza
PRIBOJSKA,Pribojska,Pribojska
PRILLI 1981,Prilli 1981,Prilli 1981
PRILLI 99,Prilli 99,Prilli 99
PRIPORIŠĆA,Priporišća,Priporisca
PRISHTINA,Prishtina,Prishtina
PRISUJE,Prisuje,Prisuje
PRITJA LUMJANE,Pritja Lumjane,Pritja Lumjane
PRIZREN,Prizren,Prizren
PRIZRENI,Prizreni,Prizreni
PRIZRENSKA,Prizrenska,Prizrenska
PRIŠTINSKA,Prištinska,Pristinska
PROGONI,Progoni,Progoni
PROLETERSKIH BRIGADA,Proleterskih Brigada,Proleterskih Brigada
PROLJETERSKA,Proljeterska,Proljeterska
PROTE LEANDROVA,Prote Leandrova,Prote Leandrova
PROTE MATEJE NENADOVIČ,Prote Mateje Nenadovič,Prote Mateje Nenadovic
PROTE NENADOVIĆA,Prote Nenadovića,Prote Nenadovica
PRROI ELEZIT,Prroi Elezit,Prroi Elezit
PRROI VOGËL,Prroi Vogël,Prroi Vogel
PRUSHI,Prushi,Prushi
PRVOMAJSKA,Prvomajska,Prvomajska
PUGAT,Pugat,Pugat
PUKA,Puka,Puka
PUKAJT,Pukajt,Pukajt
PULAJT,Pulajt,Pulajt
PULMOLOGJIA,Pulmologjia,Pulmologjia
PUPËZA,Pupëza,Pupeza
PUSAT E IMERIT,Pusat e Imerit,Pusat e Imerit
PUSAT E SURKISHIT,Pusat e Surkishit,Pusat e Surkishit
PUSET,Puset,Puset
PUSHIMORJA,Pushimorja,Pushimorja
PUSHKA E LIRISË,Pushka e Lirisë,Pushka e Lirise
PUSHKA E PARË,Pushka e Parë,Pushka e Pare
PUSI DAUTIT,Pusi Dautit,Pusi Dautit
PUSI I ATIT,Pusi I Atit,Pusi I Atit
PUSI I FSHATIT,Pusi I Fshatit,Pusi I Fshatit
PUSI I ZANËS,Pusi I Zanës,Pusi I Zanes
PUŠINA,Pušina,Pusina
PYLLI,Pylli,Pylli
PËLLUMB ADEMAJ,Pëllumb Ademaj,Pellumb Ademaj
PËLLUMBAT,Pëllumbat,Pellumbat
PËLLUMBAT E LIRISË,Pëllumbat e Lirisë,Pellumbat e Lirise
PËRDRINIA,Përdrinia,Perdrinia
PËRGJOKA,Përgjoka,Pergjoka
PËRJETËSIA,Përjetësia,Perjetesia
PËRLAT REXHEPI,Përlat Rexhepi,Perlat Rexhepi
PËRLAZËRI,Përlazëri,Perlazeri
PËRMET VULA,Përmet Vula,Permet Vula
PËRMET VULA,Përmet Vula,Permet Vula
PËRMETI,Përmeti,Permeti
PËRPARIM BOSHNJAKU,Përparim Boshnjaku,Perparim Boshnjaku
PËRPARIM FERIZAJ,Përparim Ferizaj,Perparim Ferizaj
PËRPARIM KRASNIQI,Përparim Krasniqi,Perparim Krasniqi
PËRPARIM LUZHA,Përparim Luzha,Perparim Luzha
PËRPARIM SHALA,Përparim Shala,Perparim Shala
PËRPARIM THAÇI,Përparim Thaçi,Perparim Thaci
PËRPARIMI,Përparimi,Perparimi
PËRROCKAT,Përrockat,Perrockat
PËRROI,Përroi,Perroi
PËRROI,Përroi,Perroi
PËRROI DARDAN,Përroi Dardan,Perroi Dardan
PËRROI I CUCËS,Përroi I Cucës,Perroi I Cuces
PËRROI I XHAHIT,Përroi I Xhahit,Perroi I Xhahit
PËRROJI I KURTIT,Përroji I Kurtit,Perroji I Kurtit
PËRRONI I ZEKËS,Përroni I Zekës,Perroni I Zekes
PËRROSKA,Përroska,Perroska
PËRSLLINA,Përsllina,Persllina
PËRTEJ LUMIT,Përtej Lumit,Pertej Lumit
PËRVETIVCA,Përvetivca,Pervetivca
PČINJSKA,Pčinjska,Pcinjska
QABRATI,Qabrati,Qabrati
QADELAJ,Qadelaj,Qadelaj
QADRAKU,Qadraku,Qadraku
QAFA,Qafa,Qafa
QAFA E BAJGORËS,Qafa e Bajgorës,Qafa e Bajgores
QAFA E DUHLËS,Qafa e Duhlës,Qafa e Duhles
QAFA E HANIT,Qafa e Hanit,Qafa e Hanit
QAFA E OSEKUT,Qafa e Osekut,Qafa e Osekut
QAFA E PULËS,Qafa e Pulës,Qafa e Pules
QAFA E QUKËS,Qafa e Qukës,Qafa e Qukes
QAFA E ZHURIT,Qafa e Zhurit,Qafa e Zhurit
QAFËMALI,Qafëmali,Qafemali
QAHIL LUMA,Qahil Luma,Qahil Luma
QAHIL SALIHU,Qahil Salihu,Qahil Salihu
QAMI,Qami,Qami
QAMIL BALA,Qamil Bala,Qamil Bala
QAMIL BALIU,Qamil Baliu,Qamil Baliu
QAMIL BATALLI,Qamil Batalli,Qamil Batalli
QAMIL BEHLULI,Qamil Behluli,Qamil Behluli
QAMIL BEHRAMI,Qamil Behrami,Qamil Behrami
QAMIL BERISHA,Qamil Berisha,Qamil Berisha
QAMIL FEKA,Qamil Feka,Qamil Feka
QAMIL GREZDA,Qamil Grezda,Qamil Grezda
QAMIL HASAN HAZIRI,Qamil Hasan Haziri,Qamil Hasan Haziri
QAMIL HAXHIU,Qamil Haxhiu,Qamil Haxhiu
QAMIL HAZIRI,Qamil Haziri,Qamil Haziri
QAMIL HOXHA,Qamil Hoxha,Qamil Hoxha
QAMIL HYSENI,Qamil Hyseni,Qamil Hyseni
QAMIL ILAZI,Qamil Ilazi,Qamil Ilazi
QAMIL ISTREFI,Qamil Istrefi,Qamil Istrefi
QAMIL KRASNIQI,Qamil Krasniqi,Qamil Krasniqi
QAMIL KURTI,Qamil Kurti,Qamil Kurti
QAMIL KUÇI,Qamil Kuçi,Qamil Kuci
QAMIL LUZHA,Qamil Luzha,Qamil Luzha
QAMIL MORINA,Qamil Morina,Qamil Morina
QAMIL MUSHTISHTI,Qamil Mushtishti,Qamil Mushtishti
QAMIL OLLURI,Qamil Olluri,Qamil Olluri
QAMIL OSMANI,Qamil Osmani,Qamil Osmani
QAMIL PANARITI,Qamil Panariti,Qamil Panariti
QAMIL RASHITI,Qamil Rashiti,Qamil Rashiti
QAMIL REQANI,Qamil Reqani,Qamil Reqani
QAMIL S FETAHU,Qamil S Fetahu,Qamil S Fetahu
QAMIL SIHARIQI,Qamil Sihariqi,Qamil Sihariqi
QAMIL THAQI,Qamil Thaqi,Qamil Thaqi
QAMIL ZEQIRI,Qamil Zeqiri,Qamil Zeqiri
QAMIL ÇAMI,Qamil Çami,Qamil Cami
QAMILE JAKA,Qamile Jaka,Qamile Jaka
QAMILI I VOGËL,Qamili I Vogël,Qamili I Vogel
QANI LUMA,Qani Luma,Qani Luma
QAPERLAKAJ,Qaperlakaj,Qaperlakaj
QARKU,Qarku,Qarku
QARRI,Qarri,Qarri
QARRI I  ZABELIT,Qarri I  Zabelit,Qarri I  Zabelit
QAZIM  ILAZI,Qazim  Ilazi,Qazim  Ilazi
QAZIM ADEMI,Qazim Ademi,Qazim Ademi
QAZIM ASLLANI,Qazim Asllani,Qazim Asllani
QAZIM AVDIA,Qazim Avdia,Qazim Avdia
QAZIM AVDIU,Qazim Avdiu,Qazim Avdiu
QAZIM BAJRAKTARI,Qazim Bajraktari,Qazim Bajraktari
QAZIM BAKALLI,Qazim Bakalli,Qazim Bakalli
QAZIM BALIU,Qazim Baliu,Qazim Baliu
QAZIM BEHLULI,Qazim Behluli,Qazim Behluli
QAZIM BERISHA,Qazim Berisha,Qazim Berisha
QAZIM BISTRICA,Qazim Bistrica,Qazim Bistrica
QAZIM BLLACA,Qazim Bllaca,Qazim Bllaca
QAZIM BOBAJ,Qazim Bobaj,Qazim Bobaj
QAZIM CIMILI,Qazim Cimili,Qazim Cimili
QAZIM DAUTAJ,Qazim Dautaj,Qazim Dautaj
QAZIM DERVISHI,Qazim Dervishi,Qazim Dervishi
QAZIM DOBERDOLANI,Qazim Doberdolani,Qazim Doberdolani
QAZIM DOBËRDELANI,Qazim Dobërdelani,Qazim Doberdelani
QAZIM DRAGUSHA,Qazim Dragusha,Qazim Dragusha
QAZIM DUSHKU,Qazim Dushku,Qazim Dushku
QAZIM FERATI,Qazim Ferati,Qazim Ferati
QAZIM GASHI,Qazim Gashi,Qazim Gashi
QAZIM GLLOGU,Qazim Gllogu,Qazim Gllogu
QAZIM HAKAJ,Qazim Hakaj,Qazim Hakaj
QAZIM HASANI,Qazim Hasani,Qazim Hasani
QAZIM ISMAJLI,Qazim Ismajli,Qazim Ismajli
QAZIM JASHARI,Qazim Jashari,Qazim Jashari
QAZIM LLABJANI,Qazim Llabjani,Qazim Llabjani
QAZIM LLESHI,Qazim Lleshi,Qazim Lleshi
QAZIM LLUGAXHIU,Qazim Llugaxhiu,Qazim Llugaxhiu
QAZIM LOXHA,Qazim Loxha,Qazim Loxha
QAZIM LUMA,Qazim Luma,Qazim Luma
QAZIM LUTA,Qazim Luta,Qazim Luta
QAZIM M HASANI,Qazim M Hasani,Qazim M Hasani
QAZIM MIFTARI,Qazim Miftari,Qazim Miftari
QAZIM MIKULLOVCI,Qazim Mikullovci,Qazim Mikullovci
QAZIM MORINA,Qazim Morina,Qazim Morina
QAZIM MUSA,Qazim Musa,Qazim Musa
QAZIM MUÇAJ,Qazim Muçaj,Qazim Mucaj
QAZIM PAQARADA,Qazim Paqarada,Qazim Paqarada
QAZIM PLLANA,Qazim Pllana,Qazim Pllana
QAZIM PRRONAJ,Qazim Prronaj,Qazim Prronaj
QAZIM RAMADANI,Qazim Ramadani,Qazim Ramadani
QAZIM SALLAHU,Qazim Sallahu,Qazim Sallahu
QAZIM SEJDIU,Qazim Sejdiu,Qazim Sejdiu
QAZIM SHALAKU,Qazim Shalaku,Qazim Shalaku
QAZIM SOGONJEVA,Qazim Sogonjeva,Qazim Sogonjeva
QAZIM VELIA,Qazim Velia,Qazim Velia
QAZIM VITIJA,Qazim Vitija,Qazim Vitija
QAZIM ZEJNA,Qazim Zejna,Qazim Zejna
QAZIM ZHEGROVA,Qazim Zhegrova,Qazim Zhegrova
QAZË KOXHA,Qazë Koxha,Qaze Koxha
QAZË PRUSHI,Qazë Prushi,Qaze Prushi
QEFSER SADIKU,Qefser Sadiku,Qefser Sadiku
QEHAJA,Qehaja,Qehaja
QELIA,Qelia,Qelia
QELË BINAKU,Qelë Binaku,Qele Binaku
QELË BRAHIMI,Qelë Brahimi,Qele Brahimi
QELË SHABANI,Qelë Shabani,Qele Shabani
QELË UKAJ,Qelë Ukaj,Qele Ukaj
QEMAJL BYTYQI,Qemajl Bytyqi,Qemajl Bytyqi
QEMAJL DEDA,Qemajl Deda,Qemajl Deda
QEMAJL E TAIB BAKIJA,Qemajl e Taib Bakija,Qemajl e Taib Bakija
QEMAJL SHAQIRI,Qemajl Shaqiri,Qemajl Shaqiri
QEMAJL STAFA,Qemajl Stafa,Qemajl Stafa
QEMAL GURI,Qemal Guri,Qemal Guri
QEMAL KALANDERI,Qemal Kalanderi,Qemal Kalanderi
QEMAL STAFA,Qemal Stafa,Qemal Stafa
QEMAL THAÇI,Qemal Thaçi,Qemal Thaci
QENDRA E FSHATIT,Qendra e Fshatit,Qendra e Fshatit
QENDRA SPITALORE,Qendra Spitalore,Qendra Spitalore
QENDRESA,Qendresa,Qendresa
QENË QENAJ,Qenë Qenaj,Qene Qenaj
QEPURI,Qepuri,Qepuri
QEREMIDET,Qeremidet,Qeremidet
QERIM AJVAZI,Qerim Ajvazi,Qerim Ajvazi
QERIM AVDIU,Qerim Avdiu,Qerim Avdiu
QERIM BANULLA,Qerim Banulla,Qerim Banulla
QERIM BASHOLLI,Qerim Basholli,Qerim Basholli
QERIM BELAJ,Qerim Belaj,Qerim Belaj
QERIM BISLIMI,Qerim Bislimi,Qerim Bislimi
QERIM DURAKU,Qerim Duraku,Qerim Duraku
QERIM E MEHMET GJELI,Qerim e Mehmet Gjeli,Qerim e Mehmet Gjeli
QERIM GIGOLLAJ,Qerim Gigollaj,Qerim Gigollaj
QERIM HAJDINI,Qerim Hajdini,Qerim Hajdini
QERIM HAJRA,Qerim Hajra,Qerim Hajra
QERIM HYSENI,Qerim Hyseni,Qerim Hyseni
QERIM IMERI,Qerim Imeri,Qerim Imeri
QERIM KELMENDI,Qerim Kelmendi,Qerim Kelmendi
QERIM KODROLLI,Qerim Kodrolli,Qerim Kodrolli
QERIM LIMANI,Qerim Limani,Qerim Limani
QERIM NEZIRI,Qerim Neziri,Qerim Neziri
QERIM QAFLESHI,Qerim Qafleshi,Qerim Qafleshi
QERIM QERIMI,Qerim Qerimi,Qerim Qerimi
QERIM REXHEPI,Qerim Rexhepi,Qerim Rexhepi
QERIM RRAHMANI,Qerim Rrahmani,Qerim Rrahmani
QERIM SHALA,Qerim Shala,Qerim Shala
QERIM STATOVCI,Qerim Statovci,Qerim Statovci
QERIM SYLAJ,Qerim Sylaj,Qerim Sylaj
QERIM TOSKA,Qerim Toska,Qerim Toska
QERKIN ISMAJLI,Qerkin Ismajli,Qerkin Ismajli
QERKIN RETKOCERI,Qerkin Retkoceri,Qerkin Retkoceri
QERKIN SMAKAJ,Qerkin Smakaj,Qerkin Smakaj
QERKINAJT,Qerkinajt,Qerkinajt
QERKINI,Qerkini,Qerkini
QERQIZ TOPULLI,Qerqiz Topulli,Qerqiz Topulli
QERRETI,Qerreti,Qerreti
QERSHIJA,Qershija,Qershija
QERSHITË,Qershitë,Qershite
QERSHIZAT,Qershizat,Qershizat
QESHMJA,Qeshmja,Qeshmja
QESHMJA E CUFËS,Qeshmja e Cufës,Qeshmja e Cufes
QESHMËS,Qeshmës,Qeshmes
QIRAXHIU,Qiraxhiu,Qiraxhiu
QORR ILAZI,Qorr Ilazi,Qorr Ilazi
QORROLLI,Qorrolli,Qorrolli
QUKA,Quka,Quka
QUKA E BRAINËS,Quka e Brainës,Quka e Braines
QUN JAKI,Qun Jaki,Qun Jaki
QUNI,Quni,Quni
QUNTË,Quntë,Qunte
QURUPI,Qurupi,Qurupi
QUZA,Quza,Quza
QYQALLA,Qyqalla,Qyqalla
QYQAVICA,Qyqavica,Qyqavica
QYTETI,Qyteti,Qyteti
QYTETIT,Qytetit,Qytetit
QYÇAVICA,Qyçavica,Qycavica
QËNDRESA,Qëndresa,Qendresa
QËNDRESA E LIKOSHANIT,Qëndresa e Likoshanit,Qendresa e Likoshanit
QËNDRIMI,Qëndrimi,Qendrimi
RABIJE ZENELI,Rabije Zeneli,Rabije Zeneli
RADASHECI,Radasheci,Radasheci
RADESHËS,Radeshës,Radeshes
RADEVAČKA,Radevačka,Radevacka
RADIKA,Radika,Radika
